真实标签,预测概率
1,0.6143418
1,0.89743304
1,0.9363096
1,1.0
1,0.316785
1,0.91289234
1,0.6596208
1,0.316785
1,0.316785
1,1.0
1,0.316785
1,0.4687703
1,0.46409878
1,0.61884344
1,0.3198014
1,0.9796785
1,0.316785
1,1.0
1,0.316785
1,0.316785
1,0.5809594
1,0.89732766
1,0.316785
1,0.316785
1,0.9438842
1,0.316785
1,0.316785
1,1.0
1,0.316785
1,0.316785
1,1.0
1,0.59614724
1,0.316785
1,0.9999999
1,0.316785
1,0.316785
1,0.50994766
1,0.6550022
0,0.316785
0,0.316785
1,0.7669346
1,0.316785
1,0.316785
0,0.316785
0,0.316785
1,0.316785
1,0.59494865
0,0.316785
1,0.316785
1,0.316785
0,0.316785
0,0.316785
0,0.316785
1,0.316785
1,1.0
1,1.0
1,0.8169105
1,0.316785
0,0.316785
0,0.316785
0,0.316785
0,0.316785
0,0.316785
1,0.60034347
0,0.316785
0,0.316785
1,0.9141864
1,1.0
1,0.9526589
0,0.316785
0,0.316785
0,0.316785
0,0.782627
1,0.54988956
1,0.316785
1,0.7222351
0,0.316785
0,0.316785
1,0.8932859
0,0.316785
0,0.316785
1,0.316785
0,0.316785
1,0.316785
0,0.316785
0,0.316785
1,0.70408446
1,0.316785
1,0.5469677
0,0.316785
0,0.316785
1,0.316785
1,0.316785
1,0.5909876
0,0.316785
0,0.316785
1,0.316785
0,0.316785
0,0.316785
1,0.6419921
0,0.316785
0,0.316785
1,0.40551823
1,0.48017886
1,0.316785
0,0.316785
1,1.0
0,0.316785
1,0.9881203
0,0.316785
0,0.316785
0,0.316785
0,0.316785
1,0.84648037
0,0.316785
0,0.316785
0,0.48251492
0,0.316785
0,0.5330475
1,0.316785
1,0.95047337
1,0.57445645
0,0.316785
0,0.5040943
1,0.316785
0,0.316785
0,0.316785
1,0.51809937
1,0.99999833
0,0.47005546
1,0.5953952
1,0.316785
1,0.7650415
1,1.0
0,0.316785
0,0.4525058
0,0.316785
0,0.316785
0,0.316785
1,0.316785
0,0.316785
0,0.316785
1,0.6670959
1,0.81705105
1,0.44119665
1,0.316785
0,0.316785
1,0.7612839
0,0.316785
1,0.316785
0,0.316785
1,0.6449682
1,0.316785
1,0.316785
0,0.316785
0,0.316785
0,0.316785
1,0.649642
0,0.316785
0,0.316785
0,0.316785
1,1.0
0,0.316785
1,0.43940115
1,0.316785
1,0.316785
1,0.65432703
1,0.316785
1,0.7825802
1,0.316785
0,0.316785
0,0.316785
1,0.316785
1,0.54765064
1,0.6450769
1,0.316785
0,0.63419986
1,0.5414616
1,0.316785
0,0.316785
0,0.316785
0,0.4989595
0,0.316785
0,0.316785
1,0.316785
1,1.0
0,0.316785
0,0.6456902
1,0.51369876
1,0.316785
0,0.316785
0,0.85019493
0,0.5625763
1,0.9628762
0,0.316785
0,0.316785
1,0.316785
1,0.99999994
0,0.316785
1,0.42179406
1,0.9688852
1,0.316785
1,0.316785
0,0.316785
1,0.316785
0,0.316785
1,0.316785
0,0.316785
1,0.316785
1,0.9818891
0,0.316785
1,0.67229617
1,0.9350058
0,0.316785
1,0.75374055
0,0.316785
1,0.5446347
0,0.316785
1,0.61456937
1,0.5344986
1,0.316785
0,0.316785
1,0.83751297
0,0.316785
1,0.6704169
0,0.316785
0,0.316785
0,0.316785
0,0.78506535
1,0.9938046
0,0.316785
0,0.316785
0,0.316785
0,0.88727975
0,0.316785
1,0.8456633
0,0.316785
0,0.316785
1,1.0
