真实标签,预测概率
1,0.41751707
1,0.5713059
1,0.29565373
1,0.41000283
1,0.29565373
1,0.3737948
1,0.5747048
1,0.73300785
1,0.52853966
1,0.5316026
1,0.29565373
1,0.6062415
1,0.29565373
1,0.29565373
1,0.29565373
1,0.29565373
1,0.9999998
1,0.6905273
1,0.66010123
1,0.29565373
1,0.5461439
1,0.50869334
1,0.58189356
1,0.29565373
1,0.29565373
1,0.70938355
1,0.29565373
1,0.5501354
1,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
1,0.29565373
0,0.29565373
1,0.9998949
0,0.29565373
0,0.29565373
0,0.29565373
1,0.8150623
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
1,1.0
1,0.29565373
0,0.56543046
0,0.29565373
0,0.5711225
0,0.29565373
1,0.29565373
1,0.9646111
1,0.29565373
0,0.29565373
1,0.5572699
1,1.0
0,0.29565373
1,0.5623084
1,0.29565373
1,0.29565373
0,0.29565373
1,0.29565373
1,0.54088557
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
0,0.5718516
1,0.57544345
1,0.4837823
1,0.6594001
1,0.29565373
0,0.29565373
0,0.29565373
0,0.5091007
0,0.29565373
1,0.29565373
0,0.29565373
0,0.29565373
1,0.7212971
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
1,0.97838914
0,0.29565373
0,0.31273627
1,0.29565373
0,0.29565373
1,0.99991554
0,0.29565373
0,0.29565373
1,0.29565373
0,0.77416706
1,0.56041735
1,0.29565373
0,0.29565373
1,0.29565373
0,0.29565373
1,0.29565373
0,0.65013504
1,0.29565373
1,0.9998914
1,0.7701671
1,0.29565373
1,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
1,0.29565373
0,0.29565373
1,0.29565373
1,0.6343888
1,0.6273633
1,0.41962087
1,0.6719061
1,0.6680484
1,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
0,0.29565373
0,0.6067212
1,0.9971062
1,0.7655139
0,0.29565373
0,0.5386927
0,0.29565373
0,0.29565373
0,0.29565373
1,0.65252495
