真实标签,预测概率
1,0.3774557
1,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
1,0.99177355
0,0.3774557
1,0.3774557
0,0.863153
1,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.55472344
0,0.3774557
1,1.0
1,1.0
1,0.3774557
0,0.3774557
1,0.3774557
0,0.3774557
0,0.3774557
1,0.9928303
1,0.3774557
1,0.6017297
0,0.3774557
0,0.3774557
1,0.3774557
1,0.3774557
0,0.3774557
1,0.3774557
0,0.3774557
1,0.61164576
1,0.3774557
0,0.6536349
0,0.3774557
0,0.3774557
1,0.6656972
0,0.3774557
0,0.5800556
0,0.3774557
0,0.5259431
1,0.3774557
1,0.97096074
0,0.7322523
0,0.3774557
1,0.6955855
1,0.9999999
1,0.75660145
0,0.3774557
0,0.3774557
1,0.98937356
0,0.3774557
0,0.3774557
1,0.3774557
0,0.3774557
0,0.3774557
1,0.3774557
0,0.3774557
0,0.3774557
0,0.68838644
1,0.5166124
1,0.80694556
0,0.3774557
0,0.3774557
0,0.3774557
1,0.981163
1,0.3774557
0,0.3774557
0,0.3774557
1,0.5556985
1,0.3774557
0,0.3774557
0,0.3774557
0,0.72546595
0,0.3774557
0,0.3774557
1,1.0
0,0.3774557
1,0.3774557
0,0.3774557
0,0.3774557
1,0.3774557
0,0.62161696
0,0.3774557
1,1.0
0,0.6202451
1,0.88897556
1,0.69040334
0,0.3774557
0,0.3774557
1,0.8957077
1,0.88362145
1,0.3774557
1,1.0
0,0.3774557
1,0.3774557
0,0.3774557
1,0.3774557
1,0.5870863
0,0.3774557
1,0.3774557
1,0.99959654
1,0.3774557
0,0.3774557
0,0.3774557
1,0.9998635
1,0.56980807
0,0.3774557
1,0.9744432
1,0.6269425
1,0.3774557
1,0.9999907
1,1.0
0,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.6185131
0,0.9450593
0,0.3774557
0,0.3774557
0,0.64574105
0,0.3774557
0,0.3774557
0,0.3774557
0,0.3774557
0,0.6058914
0,0.3774557
0,0.97228265
0,0.3774557
