真实标签,预测概率
1,0.80439746
1,0.6036856
1,0.6331887
1,0.7313367
1,0.70426697
1,0.71256024
1,0.6478526
1,0.47388685
1,0.7598213
1,0.734582
1,0.7943951
1,0.7049179
1,0.5314077
1,0.69602597
1,0.6470763
1,0.6369293
1,0.817109
1,0.63529074
1,0.6493852
1,0.6110133
1,0.5743418
1,0.6337367
1,0.6731937
1,0.6915171
1,0.7587596
1,0.69504666
1,0.66743827
1,0.52339816
1,0.73792523
1,0.66361797
1,0.24482095
1,0.54859775
0,0.31122333
0,0.6391262
1,0.455093
1,0.64248586
0,0.6155946
0,0.668425
1,0.055338353
1,0.7446146
0,0.14238805
0,0.13297978
0,0.597878
1,0.67418563
1,0.59143823
0,0.08398035
1,0.5688195
0,0.64812404
0,0.12469581
1,0.858361
1,0.7415228
0,0.75210917
1,0.728567
0,0.5743398
1,0.69067836
1,0.6288314
1,0.70863026
0,0.5898183
0,0.5077539
0,0.61459494
0,0.084578246
0,0.25872934
1,0.6248505
1,0.6105773
1,0.60250294
0,0.6141503
1,0.5706092
1,0.7192906
1,0.6227164
1,0.23042834
0,0.07418606
0,0.23037839
1,0.56550384
0,0.5772347
1,0.4404197
0,0.18038163
1,0.7076064
1,0.8389342
1,0.8159646
0,0.3760762
0,0.07112819
1,0.6480373
1,0.72116303
0,0.07617247
1,0.6374778
1,0.62742925
1,0.7206305
1,0.74472517
1,0.722353
1,0.6986083
0,0.6236138
1,0.64475274
0,0.53168195
1,0.7496355
0,0.7666485
0,0.66014385
0,0.15809935
1,0.44586056
0,0.70201814
1,0.6963538
1,0.53763485
1,0.6225842
0,0.7747066
1,0.6143664
1,0.6948011
0,0.6898806
0,0.42769185
1,0.7594788
1,0.7125913
1,0.7394255
1,0.6332254
0,0.53740066
1,0.7249658
1,0.72651213
0,0.12201962
1,0.52458847
0,0.0962176
0,0.29705042
0,0.08919132
1,0.5928943
0,0.61065906
1,0.70324844
0,0.69728553
0,0.60557365
0,0.6761397
1,0.75511837
1,0.25980726
0,0.1905705
0,0.6063715
1,0.61964667
0,0.59287024
1,0.67792636
0,0.6702573
1,0.5576255
0,0.45767504
1,0.6924972
1,0.66353387
0,0.6272193
0,0.025155872
1,0.4457479
1,0.60509706
1,0.60298896
1,0.4766073
0,0.56856287
0,0.26175702
1,0.6190193
1,0.7130564
0,0.5557684
0,0.62910366
0,0.0928005
0,0.065986335
1,0.19713113
0,0.7943948
1,0.5739943
0,0.23481223
0,0.46710524
1,0.6231593
0,0.59962213
1,0.5159102
1,0.54751253
0,0.67011607
0,0.58860207
0,0.6002752
1,0.7054008
1,0.69943357
0,0.13359833
0,0.34144437
0,0.062039644
1,0.6012648
0,0.72993016
0,0.18393525
0,0.7188956
1,0.65494
0,0.380113
1,0.4635762
1,0.637726
1,0.65766716
0,0.026821017
0,0.28450623
0,0.63788545
0,0.61473143
1,0.5780684
1,0.44307715
1,0.21236736
1,0.6385351
1,0.6532364
1,0.7930074
1,0.42586613
1,0.66835976
1,0.7751481
1,0.6003443
1,0.71591216
0,0.8540318
1,0.8086822
0,0.1428107
1,0.70858115
1,0.66951406
1,0.64963955
1,0.7685368
0,0.27023196
0,0.70140517
0,0.7762077
0,0.19201937
1,0.6880231
0,0.4174801
0,0.5707292
0,0.6466097
1,0.6854667
0,0.7268444
0,0.4596484
0,0.1344584
0,0.63186216
0,0.29806373
1,0.8027556
0,0.34973967
1,0.70330894
1,0.68379986
1,0.6397145
1,0.7151125
0,0.60468566
0,0.7108799
1,0.6736439
0,0.13232902
0,0.0071700513
0,0.6394899
1,0.66629785
0,0.105968624
0,0.51178795
0,0.21470794
0,0.24343076
1,0.7100599
0,0.43092594
1,0.75339437
0,0.22764084
1,0.62013435
1,0.64948475
0,0.7130023
1,0.6447068
0,0.67013097
0,0.63058984
1,0.47538215
1,0.553154
0,0.06447226
1,0.6577821
1,0.36336455
0,0.59585303
0,0.29033607
1,0.58318645
1,0.7254802
1,0.8467135
0,0.6355233
0,0.40027955
1,0.5436038
1,0.6517682
1,0.5700909
1,0.6143153
1,0.7683586
1,0.68763435
0,0.04810229
1,0.40195373
1,0.7412066
1,0.6528866
0,0.18836784
0,0.7615131
1,0.5976047
0,0.6385363
0,0.6229422
0,0.23129106
1,0.5730994
0,0.06603333
0,0.59504545
0,0.51662004
1,0.6823452
0,0.15910366
0,0.28081283
1,0.7177447
0,0.7237959
1,0.6879072
1,0.6242414
1,0.5428255
0,0.39094108
1,0.67088324
0,0.014252216
1,0.24145073
1,0.5217234
1,0.5803548
1,0.7384463
0,0.08965421
1,0.6690863
0,0.04458514
0,0.592773
1,0.5145216
0,0.033836097
0,0.75289905
1,0.6717122
1,0.6254011
1,0.7414829
1,0.59289867
1,0.6443848
1,0.58591497
0,0.17721197
1,0.45315534
0,0.34162867
0,0.5664253
0,0.108195454
1,0.6983735
0,0.7556783
0,0.49025774
0,0.6037321
0,0.61476594
1,0.45981872
1,0.5984522
1,0.84038544
1,0.654722
1,0.31482124
0,0.6357802
1,0.80252206
0,0.40067643
1,0.64014363
1,0.5548295
0,0.7052535
0,0.5891548
1,0.62895775
1,0.3383445
0,0.5091234
1,0.63880944
0,0.44033274
0,0.26923215
1,0.67388225
1,0.67693186
1,0.73155034
1,0.2542296
1,0.6739975
1,0.6795142
1,0.50540435
1,0.72624177
1,0.7008554
1,0.57362735
0,0.17060068
1,0.5800468
1,0.44810843
1,0.6324756
1,0.5825661
0,0.6953121
1,0.7090495
0,0.28497612
1,0.35307354
1,0.67853546
1,0.6797255
0,0.6198982
0,0.63932896
0,0.049725175
0,0.093679816
1,0.7427899
0,0.43049672
0,0.5967887
0,0.6366019
0,0.6726886
0,0.097974
0,0.6802448
0,0.59891915
0,0.40131256
1,0.7297067
1,0.718732
1,0.64144784
0,0.16545379
0,0.6319828
0,0.63902414
0,0.62040675
0,0.4529141
1,0.7176835
0,0.6512136
1,0.67592555
1,0.47457272
1,0.5832238
1,0.84095496
0,0.46017885
1,0.7063812
1,0.6182802
0,0.14998451
1,0.72190046
0,0.31588686
0,0.2349033
1,0.61133033
0,0.032770365
1,0.7479113
0,0.12452531
1,0.4781295
1,0.6408414
1,0.77060103
1,0.63961196
1,0.86344755
1,0.5705217
0,0.61312026
1,0.6625834
1,0.3723793
1,0.77177036
0,0.14553604
0,0.0069966316
1,0.6957427
0,0.47264987
1,0.5754644
0,0.54505867
1,0.7041014
1,0.66084427
0,0.50505775
0,0.74974406
1,0.6615288
0,0.20129418
0,0.40367377
1,0.5437418
1,0.69885015
0,0.097614616
0,0.7038264
1,0.3352278
0,0.24112323
0,0.53094244
1,0.7618048
0,0.10584232
0,0.0878045
0,0.64087486
0,0.42488986
0,0.5162159
0,0.4493953
1,0.728402
1,0.73094076
0,0.68763155
0,0.5115251
0,0.5445346
1,0.15970963
1,0.63021004
1,0.7857215
1,0.49191108
0,0.1370709
1,0.659654
1,0.73003775
0,0.28223455
0,0.25093055
1,0.7175109
0,0.6640186
1,0.77883714
0,0.008216977
1,0.12396309
0,0.04742068
0,0.4998286
1,0.49305895
1,0.6364181
0,0.6942874
0,0.07619569
0,0.63384444
1,0.75044316
1,0.64674246
1,0.7105693
0,0.056833267
0,0.23501426
0,0.19734147
1,0.61044306
1,0.6758911
1,0.8064753
0,0.5795235
0,0.47659054
1,0.71618277
0,0.6564456
1,0.596397
0,0.5160211
0,0.42846045
0,0.5894658
1,0.6801154
1,0.6894549
0,0.5500717
0,0.2726786
0,0.571239
0,0.18153721
0,0.71455353
0,0.43375742
0,0.10777837
1,0.6532539
1,0.6334906
0,0.70233417
0,0.48642
1,0.56621075
0,0.35570765
1,0.36736798
1,0.221479
1,0.59623504
0,0.64474547
0,0.2690122
1,0.6300163
0,0.19859347
1,0.7086836
0,0.59917295
0,0.7236562
0,0.7818161
1,0.701056
0,0.53131276
0,0.17525712
1,0.44336545
1,0.72264254
1,0.7709699
0,0.53340423
1,0.65449977
0,0.23131168
1,0.671376
1,0.73999524
0,0.08382258
0,0.7564826
0,0.54460114
1,0.7671397
1,0.708878
0,0.67775804
1,0.7024857
0,0.77004844
0,0.7441633
0,0.4311137
0,0.028666466
0,0.32936722
0,0.027659982
1,0.55057824
1,0.6930939
1,0.85643125
0,0.32122815
0,0.46996468
0,0.06742653
1,0.42085356
0,0.16135138
1,0.7586688
0,0.5690598
0,0.6706784
1,0.7293684
1,0.5540556
0,0.784877
0,0.40260482
1,0.6585975
1,0.7067715
0,0.779631
0,0.054095477
1,0.627923
1,0.39811435
0,0.08936116
1,0.7512028
0,0.025390774
0,0.3950163
0,0.19126227
0,0.6142594
0,0.6228228
0,0.101514935
0,0.615344
0,0.14605063
1,0.36341894
1,0.72484976
0,0.018417865
0,0.61422163
0,0.35860717
1,0.6261929
1,0.47980124
1,0.3605053
1,0.3044953
0,0.6781519
1,0.6401917
0,0.059918612
0,0.53147596
0,0.51124907
1,0.6476205
1,0.741185
0,0.7447313
1,0.5247329
0,0.19864199
0,0.6672949
0,0.69203156
0,0.69468504
0,0.4222418
1,0.6664262
0,0.26138717
1,0.61993873
0,0.06576377
1,0.7094405
1,0.5172831
0,0.21037033
1,0.757323
1,0.62244374
1,0.80133593
0,0.6698909
1,0.7130434
1,0.70776
0,0.05543694
0,0.6277405
1,0.66077334
0,0.48639655
1,0.6646911
0,0.19943324
1,0.72944665
1,0.6461994
1,0.44196314
0,0.62379664
0,0.6096822
0,0.70436645
1,0.6920909
0,0.034632474
0,0.56217104
1,0.6282045
0,0.56559795
1,0.6349796
1,0.28012127
1,0.7445104
1,0.62218714
