真实标签,预测概率
1,0.22642422
1,0.82385933
1,0.8844167
1,0.9393912
1,0.7962762
1,0.7790155
1,0.76466984
1,0.809117
1,0.89960146
1,0.82229775
1,0.7229258
1,0.43873033
1,0.46076846
1,0.81310105
1,0.90746355
1,0.973003
1,0.40869716
1,0.98916054
1,0.45942035
1,0.049407154
1,0.8876293
1,0.6088623
1,0.6993783
1,0.7702011
1,0.8161248
1,0.7322036
1,0.42407563
1,0.9275862
1,0.81276715
1,0.93347347
1,0.9428254
1,0.5785766
1,0.22002527
1,0.7865895
1,0.8350332
1,0.42358375
1,0.42288357
1,0.7875969
0,0.57075644
0,0.6935922
1,0.78011644
1,0.9372722
1,0.74435294
0,0.5715744
0,0.12878007
1,0.4981582
1,0.85107684
0,0.96052414
1,0.4141798
1,0.07034215
0,0.50066525
0,0.34705335
0,0.012250453
1,0.071388006
1,0.9994045
1,0.5479219
1,0.28843707
1,0.58886564
0,0.79355603
0,0.093177795
0,0.40916318
0,0.006648749
0,0.029551864
1,0.22337136
0,0.10224205
0,0.81181854
1,0.50107116
1,0.7487136
1,0.70798045
0,0.78132117
0,0.026321352
0,0.46249816
0,0.832341
1,0.8056294
1,0.3677335
1,0.67778003
0,0.38355798
0,0.0014902651
1,0.5878873
0,0.35430393
0,0.055549264
1,0.9363495
0,0.17915094
1,0.4017573
0,0.5761868
0,0.36232275
1,0.63148814
1,0.33232653
1,0.86803997
0,0.15216446
0,0.5861134
1,0.53965425
1,0.0017513037
1,0.8294132
0,0.015210599
0,0.08797869
1,0.41375473
0,0.0070982575
0,0.0059149265
1,0.9182866
0,0.0047336817
0,0.02094528
1,0.88126
1,0.7086488
1,0.5054803
0,0.31730682
1,0.97526956
0,0.40785575
1,0.20727912
0,0.5581933
0,0.60388637
0,0.748305
0,0.08938429
1,0.9983217
0,0.7639736
0,0.41907597
0,0.5706873
0,0.12449834
0,0.033942133
1,0.7936413
1,0.91262263
1,0.25504354
0,0.014206648
0,0.7551159
1,0.8062861
0,0.8343761
0,0.42729217
1,0.9232095
1,0.9848376
0,0.4048318
1,0.8769466
1,0.7421845
1,0.9778136
1,0.60281277
0,0.4680588
0,0.69759035
0,0.41085184
0,0.62684345
0,0.17067933
1,0.071700126
0,0.18839931
0,0.8642479
1,0.7864628
1,0.8053483
1,0.3140164
1,0.8289025
0,0.55561525
1,0.4824767
0,0.0060997307
1,0.38180983
0,0.36935687
1,0.6612086
1,0.48069364
1,0.726695
0,0.008197874
0,0.33528
0,0.36257824
1,0.5549613
0,0.0025389493
0,0.21281335
0,0.6371654
1,0.83262557
0,0.13845336
1,0.3968456
1,0.61453086
1,0.4191437
1,0.47589117
1,0.45378938
1,0.86238575
1,0.79793113
0,0.014437795
0,0.12743777
1,0.49887332
1,0.8316671
1,0.4622429
1,0.8155509
0,0.79181945
1,0.49338347
1,0.6763252
0,0.12171996
0,8.484721e-05
0,0.60509354
0,0.305515
0,0.42134506
1,0.9450771
1,0.9538411
0,0.0010965765
0,0.24651226
1,0.5005499
1,0.56883895
0,0.02197209
0,0.65662944
0,0.00500682
1,0.6220333
0,0.00029718876
0,0.44623023
1,0.7367958
1,0.69709665
0,0.4181182
1,0.5032369
1,0.19015014
1,0.92491263
1,0.76876867
0,0.6996276
1,0.8316655
0,0.7448783
1,0.67175555
0,0.36270833
1,0.7224316
1,0.99896765
0,0.25620103
1,0.8898485
1,0.6209766
0,0.030958474
1,0.71113694
0,0.026698858
1,0.7538662
0,0.00038436055
1,0.82483256
1,0.93023944
1,0.827098
0,0.16677782
1,0.36722702
0,0.37590346
1,0.59178394
0,0.4248384
0,0.8971513
0,0.63564396
0,0.8724471
1,0.66422975
0,0.41831952
0,0.95475507
0,0.034855694
0,0.7821395
0,0.5855906
1,0.67811966
0,0.018334955
0,0.0015828907
1,0.98811495
0,0.8659655
1,0.86939037
1,0.7941234
0,0.5558635
0,0.012495697
0,0.119513184
0,0.08737823
0,0.46645635
1,0.7728646
0,0.88286954
1,0.71922016
0,0.028978288
1,0.69995093
1,0.9679254
1,0.41401726
0,0.18057045
0,0.7881211
0,0.86166584
0,0.7695967
1,0.5809482
1,0.6315457
1,0.7461478
1,0.8212743
1,0.76749015
0,0.7085402
1,0.99799025
0,0.32622993
0,0.3785352
0,0.31882286
1,0.9885737
1,0.67994195
0,0.4581211
0,0.27989334
1,0.61384857
0,0.22047633
1,0.9605702
0,0.16913974
0,0.33047515
1,0.98319554
0,0.23860562
0,0.006512046
0,0.33094877
1,0.6775572
1,0.55854684
1,0.8918048
0,0.49726912
0,0.35397017
0,0.12052536
0,0.52046466
0,0.19870731
0,0.00015246868
1,0.45878145
1,0.43210408
1,0.7369548
0,0.37630004
1,0.8736675
1,0.86240983
1,0.9023059
1,0.9463554
1,0.7737228
0,0.41142422
0,0.4288103
0,0.75585485
0,0.00651592
1,0.74660397
0,0.06338975
1,0.75854164
0,0.07983589
0,0.37976694
0,0.18529257
0,0.5487031
1,0.40941647
0,0.00045147538
1,0.6362833
0,0.78244746
1,0.9412644
1,0.8895663
1,0.45859334
0,0.70530033
1,0.9821996
0,0.8974838
0,0.009573668
0,0.07154283
1,0.99915576
1,0.55803967
1,0.6356559
1,0.873147
0,0.01199165
0,0.40769306
0,0.47905162
0,0.70966583
1,0.7083656
0,0.0035197437
1,0.73114234
1,0.27342102
0,0.00031870604
