真实标签,预测概率
1,0.56516093
1,0.4011032
1,0.46862125
1,0.22919777
1,0.6481495
1,0.7594656
1,0.6433171
1,0.29304796
1,0.61687636
1,0.71478117
1,0.47519022
1,0.83498716
1,0.68714213
1,0.6264081
1,0.60463285
1,0.5098191
1,0.7320367
1,0.6262648
1,0.47543618
1,0.5441337
1,0.5622378
1,0.64392936
1,0.4131469
1,0.32615322
1,0.11351347
1,0.49422312
1,0.47555295
1,0.7793854
1,0.41016105
0,0.2799304
0,0.26144585
0,0.2859447
0,0.8639262
1,0.106704
0,0.062185556
1,0.6553933
0,0.028421193
0,0.29997241
0,0.1846329
1,0.6977593
0,0.0056500435
0,0.41850984
0,0.019736677
0,0.12977833
1,0.8399005
1,0.7465781
0,0.038003415
0,0.10070145
0,0.34517753
0,0.39423418
1,0.37372053
1,0.6776531
1,0.3239531
0,0.24053538
1,0.3635863
1,0.7484087
0,0.0004043281
1,0.32094085
1,0.32647535
1,0.46745116
0,0.5183716
1,0.75596553
1,0.5713272
0,0.32543236
0,0.3783445
0,0.47720578
0,0.5186603
0,0.12399238
1,0.0036510527
1,0.39118987
1,0.7307193
1,0.86595285
0,0.44078568
0,0.017130017
0,0.60680515
0,0.11848411
1,0.8369793
0,0.15050825
0,0.55502814
1,0.7141098
0,0.02261421
0,0.3942401
0,0.40853673
0,0.5329773
1,0.7906679
0,0.08003187
0,0.29584765
1,0.26980278
0,0.39073583
1,0.81796896
0,0.34628543
0,0.07206938
1,0.42992154
0,0.029272318
1,0.27463743
1,0.42705142
0,0.11704749
1,0.3342774
0,0.38018095
1,0.46283734
0,0.47191578
1,0.4782841
1,0.8095306
1,0.81309867
1,0.08119461
1,0.20993796
0,0.01703751
0,0.145648
0,0.6465004
0,0.3616892
1,0.65514016
0,0.21117821
1,0.533177
1,0.27902302
1,0.7743406
1,0.4804312
1,0.6815381
1,0.48537764
1,0.40405577
0,0.04988095
0,0.7563245
0,0.78512776
0,0.5982541
0,0.677279
0,0.09709203
1,0.8480531
1,0.5225943
0,0.04752007
0,0.69993365
0,0.068528324
0,0.23370314
0,0.75340474
1,0.8498265
0,0.68554085
0,0.25158367
0,0.009036928
1,0.76104045
0,0.03125593
0,0.5014442
0,0.47948432
1,0.38415006
0,0.021277338
0,0.4336219
0,0.550305
1,0.49363062
1,0.29871193
1,0.5624271
0,0.57422155
1,0.66978914
1,0.35275513
1,0.4584033
1,0.49097303
1,0.089256674
0,0.12567404
1,0.51295274
0,0.07165775
0,0.6219207
1,0.36818397
1,0.45985898
1,0.19277045
0,0.16232961
0,0.568604
0,0.38280216
1,0.6897529
1,0.33712864
1,0.6284897
1,0.62634194
0,0.33152938
1,0.88145864
0,0.54309446
0,0.77251816
1,0.17892122
1,0.72880167
1,0.40316528
0,0.8011259
1,0.37183562
1,0.77602756
0,0.009514034
0,0.43989176
0,0.44152474
0,0.3661183
0,0.052479357
1,0.73142403
0,0.054637283
0,0.0076601803
1,0.42954147
0,0.3393384
0,0.48338526
0,0.44297373
1,0.9682636
1,0.44422558
1,0.6460601
1,0.35174245
1,0.7230195
1,0.7336286
0,0.7211731
1,0.55803084
1,0.27005774
1,0.53167474
0,0.72812915
1,0.5444172
0,0.42075104
1,0.416504
0,0.28836477
0,0.58187
1,0.8107368
1,0.6230868
1,0.59705764
1,0.64925504
0,0.008932799
1,0.5057262
0,0.16999632
0,0.09271529
1,0.7400721
1,0.29043412
0,0.018591195
1,0.8325636
0,0.13147795
0,0.5093233
1,0.3947494
1,0.5678332
0,0.62878025
0,0.4720109
0,0.14892697
0,0.0416722
0,0.004869461
1,0.71004385
1,0.6229856
0,0.3449509
0,0.43876833
0,0.42757452
1,0.41051984
0,0.020804584
1,0.34729373
1,0.35707718
0,0.02787301
1,0.55675346
1,0.4093921
1,0.3490933
0,0.029849172
0,0.13650304
1,0.40971538
0,0.30995926
0,0.7431281
1,0.07185319
0,0.20449457
1,0.6651012
0,0.09961614
1,0.79706794
0,0.12998295
1,0.11173424
1,0.43575624
1,0.6849487
1,0.7018637
0,0.3344539
0,0.032978326
1,0.78138053
0,0.5163663
0,0.019323826
1,0.42073682
0,0.0030982196
1,0.5968814
0,0.011290818
0,0.49653906
0,0.37744996
0,0.30684987
1,0.76166344
1,0.68791366
0,0.080805
0,0.76946104
0,0.013321936
1,0.7270577
1,0.54356825
1,0.4715296
1,0.86343944
1,0.7536912
1,0.77518284
1,0.7937089
0,0.5113603
0,0.13639045
1,0.6871521
1,0.88382316
0,0.6624033
0,0.45057228
0,0.068362564
0,0.0008047521
0,0.0015827119
1,0.42180735
1,0.41660863
0,0.0017747879
0,0.23267499
1,0.77920866
0,0.6482773
0,0.13400093
1,0.78611493
0,0.0077440143
0,0.69408786
1,0.46998847
0,0.47674444
0,0.39342332
0,0.42046368
1,0.43106145
1,0.71353114
0,0.63067544
1,0.3699667
0,0.44612566
0,0.49040017
1,0.29570806
1,0.5340976
0,0.2297971
1,0.01572901
0,0.22726274
1,0.32967138
0,0.34096628
1,0.73225296
1,0.70759726
0,0.21190912
0,0.07429525
0,0.030885458
1,0.19128594
0,0.17947796
1,0.76857805
1,0.49728236
0,0.019111663
0,0.11953169
0,0.09689242
1,0.54147696
0,0.4393356
0,0.07898009
0,0.70785
1,0.6482954
0,0.43623823
1,0.80805457
0,0.14128321
1,0.60967886
1,0.7825031
1,0.34315524
0,0.1204178
1,0.41746014
0,0.038897693
0,0.43014547
0,0.024227649
0,0.0019163191
0,0.4623752
0,0.4596911
1,0.7612235
1,0.24074781
0,0.02906105
1,0.5753387
0,0.15219963
0,0.16244471
1,0.49541244
0,0.041197658
0,0.10151571
1,0.77744716
0,0.45822614
1,0.82513964
0,0.33037996
1,0.39001396
0,0.3543359
0,0.007976413
1,0.78107435
1,0.62976927
1,0.52051914
0,0.4235105
1,0.72229964
0,0.048039466
1,0.69172126
1,0.36099476
1,0.34551
1,0.5977403
0,0.07335651
0,0.0381549
0,0.3905099
1,0.70139647
0,0.3127028
1,0.7465791
0,0.25740656
0,0.025566727
0,0.66081595
1,0.4318865
0,0.7079668
0,0.4143541
1,0.9086201
