真实标签,预测概率
0,0.003028065
1,0.98009217
0,0.074893475
1,1.0
0,0.39329687
0,0.35075027
1,0.042081922
1,0.90141094
0,0.27892196
1,0.6029396
1,0.30219367
0,0.54144996
1,0.54654396
1,0.7306561
0,0.015709698
1,0.20947713
0,0.4835395
1,0.63599604
1,0.94477165
0,0.8443619
1,0.9563403
1,0.8083966
0,0.35731694
0,0.392001
1,0.83730847
0,0.19980288
1,0.971891
0,0.034964412
0,0.22687548
0,0.2797879
0,0.6580224
0,0.7021327
1,0.9793985
1,0.6990529
1,0.80034465
1,0.006450206
1,0.6471143
0,0.34200478
0,0.46152815
0,0.36457837
0,0.5099099
0,0.24758777
1,0.68474936
1,1.0
1,0.51654655
0,0.02853787
0,0.29773128
0,0.29868162
0,0.27067962
0,0.08515498
1,0.7451043
0,0.87775683
1,0.74685436
0,0.30991077
1,0.1430003
0,0.021142185
1,0.7070342
1,0.17428088
0,0.81634915
0,0.06934255
0,0.5427339
0,0.34291983
0,0.70204103
0,0.7387102
1,0.45664275
1,0.57551694
1,1.0
0,0.117527515
1,0.99999976
0,0.3771297
0,0.7711444
0,0.2027188
0,0.4773581
0,0.41746837
0,0.002305746
0,0.43156785
0,0.009572893
1,0.99225456
0,0.5292779
1,0.27268374
0,0.5962211
0,0.68043053
0,0.00066524744
0,0.28231496
1,0.99093604
1,0.89101565
0,0.40574738
0,0.0025688708
0,0.78523326
1,0.90543747
0,0.51131356
1,0.094545335
1,0.32404757
0,0.6527424
1,0.9463615
0,0.667147
0,0.069416136
1,0.4955817
1,0.6880686
1,1.0
1,0.3217801
1,0.38234282
0,0.23299423
1,0.88880295
1,0.71639806
1,1.0
1,0.35198572
1,0.37025887
1,0.8781514
1,1.0
0,0.99139726
1,0.7599914
0,0.20935881
1,0.6076362
0,0.7323146
0,0.5986395
1,1.0
1,0.9391576
1,0.31092045
1,1.0
1,0.909076
0,0.1254718
1,0.63557637
0,0.12353712
1,0.1759001
0,0.22036818
0,0.34991997
1,0.7901739
1,0.59177196
1,0.6428301
1,0.47459507
0,0.32410672
0,0.52182156
0,0.62098145
0,0.00019681454
0,0.39022902
0,0.095924765
1,1.0
1,0.2388193
0,0.07978755
1,0.99490124
0,0.13690785
1,0.36116433
1,0.10079169
1,0.6181072
1,0.8865868
1,1.0
1,1.0
0,0.05808121
1,1.0
0,0.38096148
1,0.80007136
1,0.89161825
1,0.2794897
0,0.098172456
1,1.0
0,0.32767636
1,0.5834139
0,0.12649116
0,0.27566475
0,0.28765523
0,0.032986224
1,0.97591573
1,1.0
1,0.5237399
0,0.90338564
1,0.5442647
1,0.22576302
1,0.8070747
1,0.336697
1,0.22020859
1,0.12611571
1,0.93881905
1,0.84639573
1,1.0
0,0.738178
1,0.873667
1,1.0
0,0.0006727278
1,0.44899938
0,0.05802834
1,0.6254732
1,0.21557456
1,0.967021
1,0.7418928
1,0.45173934
1,0.6206983
1,0.23078528
0,0.55467933
0,0.33033556
1,0.2937826
1,0.82850355
0,0.8903513
0,0.4069478
0,0.3156953
1,0.72897655
1,1.0
1,0.3310926
1,0.8406905
1,0.9448087
