真实标签,预测概率
1,0.7209328
1,0.25806016
1,0.78797835
1,0.9975086
1,0.98729295
1,0.4607849
1,0.4995309
1,0.33389032
1,0.7343417
1,1.0
1,0.6787109
1,0.9796282
1,0.08625284
1,0.51576334
1,0.45807755
1,0.56134844
1,1.0
1,0.6778568
1,0.3926664
1,0.4016989
1,0.797477
1,0.5680355
1,1.0
1,0.9999993
1,0.42386377
1,0.5180602
1,0.7752913
1,0.12554783
1,1.0
1,0.47127363
1,0.10665506
1,0.44623446
0,0.23367015
0,0.30032015
1,1.0
1,0.8431884
0,0.44091138
0,0.5367519
1,0.0016155839
1,1.0
0,0.024193555
0,0.009539515
0,0.40651834
1,1.0
1,0.9999881
0,0.0060009956
1,0.7988926
0,0.9095988
0,0.01074177
1,1.0
1,0.61913824
0,0.7191318
1,0.73235816
0,0.49746513
1,0.7038562
1,0.9853184
1,0.6290499
0,0.45657012
0,0.067172766
0,0.64103365
0,0.004336685
0,0.034120172
1,0.6216337
1,0.7158771
1,0.971172
0,0.5188205
1,0.24133494
1,0.56826866
1,0.62419885
1,0.04929027
0,0.0011885762
0,0.0802204
1,0.1635781
0,0.36359435
1,0.24575621
0,0.010175377
1,0.9156697
1,1.0
1,0.63656026
0,0.100343406
0,0.25118417
1,0.5289364
1,0.6396494
0,0.017119408
1,0.39464045
1,0.45406604
1,0.528829
1,0.97210354
1,0.9999998
1,0.55575716
0,0.5976953
1,0.39002758
0,0.28811157
1,0.63230926
0,0.95787996
0,0.5386763
0,0.021773905
1,0.34955418
0,0.72891086
1,0.53337294
1,0.9210156
1,1.0
0,0.44319707
1,0.36647397
1,0.5277501
0,0.5843081
0,0.24955612
1,0.97830826
1,0.8000002
1,0.5986106
1,0.66802365
0,0.43916818
1,0.99871355
1,0.8398067
0,0.022115111
1,0.39989957
0,0.010132641
0,0.029542178
0,0.003843695
1,0.7237988
0,0.2850982
1,0.4707601
0,0.55800545
0,0.4279168
0,0.8503308
1,0.6111265
1,1.0
0,0.008215994
0,0.4947113
1,0.52573
0,0.51532775
1,0.99999964
0,0.6635355
1,0.15172383
0,0.4156407
1,0.45074028
1,0.79068506
0,0.40297624
0,0.0034866035
1,0.15984216
1,0.3108639
1,0.38651547
1,0.056692123
0,0.54604375
0,0.1539846
1,0.4468476
1,0.9999999
0,0.92944896
0,0.50527084
0,0.008539796
0,0.0047801435
1,0.044272393
0,0.9790014
1,0.8196441
0,0.008006364
0,0.37882894
1,0.44719687
0,0.4606075
1,0.412197
1,0.7401983
0,0.39384827
0,0.6215048
0,0.24056044
1,0.5494779
1,0.78189456
0,0.010636032
0,0.042622477
0,0.0021464527
1,0.66711617
0,0.7156137
0,0.0071043074
0,0.4894981
1,0.55437046
0,0.13331634
1,0.12417951
1,0.46974003
1,0.7088085
0,0.0006069839
0,0.0411191
0,0.96815014
0,0.216827
1,0.69242996
1,0.389681
1,0.06647399
1,0.6937839
1,0.7284777
1,1.0
1,0.24797696
1,0.4920871
1,1.0
1,0.6969499
1,0.5927907
0,0.61088437
1,1.0
0,0.007247567
1,0.995664
1,0.55683756
1,0.60239065
1,0.99295413
0,0.049236357
0,0.68174154
0,0.97486305
0,0.03569874
1,0.5453811
0,0.040278047
0,0.09975198
0,0.45133874
1,0.64277124
0,0.56689876
0,0.42673302
0,0.004432559
0,0.6128956
0,0.05721268
1,1.0
0,0.013164848
1,0.58583647
1,1.0
1,0.99249536
1,0.69542754
0,0.29545927
0,0.5619063
1,0.4238779
0,0.020607442
0,4.720688e-05
0,0.40382883
1,0.6496041
0,0.015877426
0,0.51896155
0,0.18000445
0,0.035841882
1,0.5701462
0,0.064107
1,0.48341283
0,0.015771508
1,0.69009805
1,0.42558026
0,0.59711516
1,0.44844154
0,0.3829036
0,0.43727282
1,0.4135002
1,0.4327056
0,0.005995184
1,0.5041736
1,0.09670597
0,0.30462
0,0.022069782
1,0.22910202
1,0.91173756
1,0.9999682
0,0.56965005
0,0.6008181
1,1.0
1,0.6416068
1,0.48281848
1,0.13742813
1,1.0
1,0.5588963
0,0.0023510754
1,0.13193625
1,0.5314436
1,0.57554907
0,0.08969891
0,0.7568358
1,0.8235778
0,0.2751422
0,0.5646125
0,0.011003852
1,0.32548153
0,0.0059084
0,0.34168816
0,0.19133738
1,1.0
0,0.030073106
0,0.013927579
1,0.61946243
0,0.6009964
1,0.9202389
1,0.34127572
1,0.13804907
0,0.025798142
1,0.90374225
0,0.00022923946
1,0.065303385
1,0.16750693
1,0.79163086
1,0.48286268
0,0.0008698106
1,0.933432
0,0.0011226237
0,0.2647273
1,0.4484413
0,0.00050103664
0,0.42462716
1,0.9994619
1,0.62039447
1,0.9997863
1,0.9585691
1,0.73356986
1,1.0
0,0.008627802
1,0.19295424
0,0.04584506
0,0.22316092
0,0.0076013505
1,0.6061575
0,0.5277901
0,0.98770785
0,0.7218739
0,0.4908692
1,0.41126135
1,0.72927964
1,0.9522401
1,0.7935641
1,0.98387516
0,0.6003967
1,1.0
0,0.027375221
1,0.48832873
1,0.44661903
0,0.7406161
0,0.28008556
1,0.33370697
1,0.0065875947
0,0.95770526
1,0.7418318
0,0.29013875
0,0.043027222
1,0.4180648
1,0.9892578
1,0.88540524
1,1.0
1,0.51396376
1,0.9986445
1,0.13443282
1,1.0
1,0.991686
1,0.30225867
0,0.016104728
1,0.2709896
1,0.21181962
1,0.5724412
1,0.27231088
0,0.451324
1,0.8623297
0,0.15342286
1,0.27249172
1,0.48015964
1,0.73326105
0,0.499663
0,0.54732084
0,0.0010104179
0,0.22017315
1,0.62218225
0,0.064034104
0,0.3375243
0,0.35161948
0,0.68347716
0,0.013661146
0,0.5199324
0,0.37134695
0,0.1029371
1,1.0
1,1.0
1,0.8420323
0,0.07176569
0,0.34957856
0,0.5418164
0,0.5722005
0,0.43388408
1,1.0
0,0.42186815
1,0.33377105
1,0.1863755
1,0.80861056
1,0.5173531
0,0.021161854
1,0.99989986
1,0.5438096
0,0.05171743
1,0.86992013
0,0.06218359
0,0.006308794
1,0.5700671
0,0.0012316108
1,0.98737603
0,0.012349784
1,0.9999906
1,1.0
1,0.6870445
1,0.67807287
1,1.0
1,0.3379885
0,0.4167204
1,0.958437
1,0.33490893
1,1.0
0,0.009843767
0,0.00015079975
1,0.6275145
0,0.07992944
1,0.9997892
0,0.2501262
1,0.46639526
1,0.98724425
0,0.43598002
0,0.6511452
1,0.30952704
0,0.011052638
0,0.33727396
1,0.41043705
1,0.54270184
0,0.003284663
0,0.6614282
1,0.31354547
0,0.04870084
0,0.543033
1,1.0
0,0.032835662
0,0.0034054816
0,0.66229457
0,0.09781295
0,0.29706234
0,0.113269776
1,0.9997537
1,0.55631405
0,0.65614456
0,0.03599906
0,0.26729316
1,0.13807371
1,0.52685004
1,0.7235322
1,1.0
0,0.13441873
1,1.0
1,0.704776
0,0.03421828
0,0.05137697
1,0.99750507
0,0.76761365
1,0.69960326
0,0.00012865663
1,0.2670018
0,0.0036873221
0,0.41912928
1,0.56295156
1,0.78415334
0,0.4412484
0,0.001057744
0,0.42129302
1,0.88378143
1,0.4535449
1,0.7259873
0,0.00291273
0,0.019287497
0,0.015415072
1,1.0
1,0.93393993
1,0.8463531
0,0.6428056
0,0.14753485
1,0.7579068
0,0.44504535
1,0.34354904
0,0.46495742
0,0.16037723
0,0.42859554
1,0.630401
1,0.61491424
0,0.3317901
0,0.108876854
0,0.4435621
0,0.0070323944
0,0.5627023
0,0.23875201
0,0.005736083
1,0.3376642
1,0.49104333
0,0.38538635
0,0.059003234
1,0.4266452
0,0.016409218
1,0.28874433
1,0.6714989
1,0.47918618
0,0.32211837
0,0.021652192
1,0.8422262
0,0.02039358
1,0.6829431
0,0.42709705
0,0.99041283
0,0.84417504
1,1.0
0,0.4343266
0,0.023598373
1,0.1527234
1,0.5675205
1,0.6024557
0,0.049129635
1,0.712627
0,0.0057412386
1,0.44880122
1,1.0
0,0.00072449446
0,0.6303234
0,0.22036296
1,0.9993149
1,0.7164153
0,0.5932991
1,0.930922
0,0.4553736
0,0.8969002
0,0.19003332
0,0.0016194582
0,0.016353816
0,0.0024608076
1,0.42414403
1,0.8408982
1,0.62679636
0,0.059830636
0,0.27536637
0,0.0013000369
1,0.08865675
0,0.0008132756
1,0.7689235
0,0.3045782
0,0.6523576
1,0.85103416
1,0.41103196
0,0.6039653
0,0.062194914
1,0.85568094
1,0.5303254
0,0.47228017
0,0.0023937821
1,0.243173
1,0.12835285
0,0.005746305
1,0.74304646
0,0.006292194
0,0.2521441
0,0.02065128
0,0.3832985
0,0.52163696
0,0.013531804
0,0.33974797
0,0.01689294
1,0.43798804
1,0.94481856
0,0.0009921491
0,0.397878
0,0.031183273
1,0.41402102
1,0.9623677
1,0.9999362
1,0.9999588
0,0.53634447
1,0.80925786
0,0.0061855316
0,0.08846304
0,0.06407675
1,0.54105294
1,0.98334146
0,0.95505005
1,0.21922234
0,0.08314866
0,0.61936265
0,0.46576643
0,0.65091914
0,0.12117529
1,0.6891183
0,0.019056499
1,0.51448065
0,0.0014962256
1,0.91178274
1,0.7618892
0,0.2337924
1,0.67969894
1,0.88571227
1,1.0
0,0.46518475
1,0.9999975
1,0.67114127
0,0.00015324354
0,0.49981406
1,0.51435304
0,0.15265104
1,0.49333718
0,0.016046077
1,0.76783514
1,0.4940134
1,0.36982155
0,0.34528938
0,0.34877992
0,0.8697303
1,0.78705883
0,0.0013398528
0,0.8875624
1,0.3248307
0,0.35727608
1,0.77715397
1,0.20437938
1,0.99462175
1,0.98278403
0,3.6805868e-05
0,0.5865262
1,0.18801323
1,0.63005483
1,0.84833115
0,0.2348952
1,0.59192014
1,0.69069177
0,0.42123604
1,0.8573923
0,0.4139098
0,0.0038614273
0,0.0014021993
0,0.46281806
0,0.4231514
0,0.09383768
0,0.6642057
0,0.008414477
0,0.01625511
1,0.6884158
1,0.6180104
1,0.9701758
0,0.660581
1,0.59730214
1,0.5994322
0,0.002961576
0,0.18214202
1,0.09585896
0,0.0042715967
1,0.86898965
1,0.53710145
0,0.41711327
0,0.0012161732
0,0.497986
1,0.38220844
0,0.0037365556
1,0.9575071
0,0.36047563
0,0.26157492
1,0.8515466
0,0.2914888
0,0.01978457
0,0.0011104643
0,0.15523168
0,0.07680914
0,0.37096173
0,0.1949713
0,0.033073336
0,0.6500515
0,0.48687553
0,0.0002014041
0,0.19177699
0,0.012891471
0,0.020179778
0,0.00017049909
0,0.024846017
0,0.01619935
0,0.9553666
0,0.48655027
0,0.0065904856
0,0.0069449544
0,0.0038778186
0,0.6901236
0,0.0018262906
