真实标签,预测概率
1,0.51578546
1,0.84618485
1,0.9554139
1,1.0
1,0.5204753
1,0.8528675
1,0.80521667
1,0.49416688
1,0.47251758
1,1.0
1,0.525308
1,0.30054963
1,0.42821744
1,0.68060446
1,0.5273678
1,0.9705717
1,0.41069955
1,1.0
1,0.40757436
1,0.0576306
1,0.6400757
1,0.8906296
1,0.47727582
1,0.4945734
1,0.9688134
1,0.5257409
1,0.043524355
1,1.0
1,0.43030435
1,0.52248347
1,1.0
1,0.62466437
1,0.33022982
1,0.99999976
1,0.5228788
1,0.35174862
1,0.47142088
1,0.7437523
0,0.2531306
0,0.4742165
1,0.80857444
1,0.56753683
1,0.5214448
0,0.4538021
0,0.13252172
1,0.3925357
1,0.63969374
0,0.47923505
1,0.37608814
1,0.021657199
0,0.47296035
0,0.23867157
0,0.018393278
1,0.28113097
1,1.0
1,1.0
1,0.7096644
1,0.43485507
0,0.41404045
0,0.08830443
0,0.25498545
0,0.009304345
0,0.028145999
1,0.60049367
0,0.23935965
0,0.27922195
1,0.80073607
1,1.0
1,0.94508845
0,0.4684294
0,0.04366389
0,0.4363962
0,0.7715582
1,0.71176094
1,0.39783847
1,0.73972946
0,0.27257335
0,0.014780939
1,0.8946445
0,0.41616675
0,0.11006674
1,0.52215356
0,0.33360058
1,0.41849685
0,0.4234945
0,0.36261043
1,0.6700133
1,0.36693525
1,0.6844175
0,0.19603902
0,0.47824374
1,0.44902837
1,0.017175168
1,0.6893639
0,0.010088086
0,0.24058583
1,0.42044485
0,0.015780449
0,0.0069133043
1,0.7483214
0,0.0050689876
0,0.023167014
1,0.21727619
1,0.4761223
1,0.4356332
0,0.3134878
1,1.0
0,0.40414017
1,0.9337871
0,0.44108573
0,0.5207232
0,0.5024112
0,0.08867547
1,0.87168264
0,0.4086967
0,0.40080702
0,0.45450813
0,0.26928714
0,0.1638526
1,0.4901198
1,0.91737616
1,0.5381432
0,0.018796563
0,0.65309757
1,0.39954805
0,0.5447134
0,0.39441124
1,0.70547104
1,0.9998958
0,0.48288026
1,0.77240956
1,0.48924583
1,0.83160853
1,1.0
0,0.46507168
0,0.5354232
0,0.24453619
0,0.48769683
0,0.06754118
1,0.05144486
0,0.21346557
0,0.3891803
1,0.73135746
1,0.8650771
1,0.4221871
1,0.52692467
0,0.41699988
1,0.70953023
0,0.013143152
1,0.41874847
0,0.40614188
1,0.63813233
1,0.51363367
1,0.45679554
0,0.02924797
0,0.043646216
0,0.42374367
1,0.6183535
0,0.011799097
0,0.27006358
0,0.46663076
1,1.0
0,0.3096974
1,0.47204375
1,0.47232696
1,0.42234045
1,0.6024027
1,0.3463546
1,0.8848871
1,0.46043622
0,0.011235625
0,0.086592615
1,0.4634184
1,0.6732571
1,0.723245
1,0.54322016
0,0.63708204
1,0.5498927
1,0.57171977
0,0.05958137
0,0.00014355779
0,0.5296207
0,0.4204511
0,0.4656016
1,0.7036567
1,1.0
0,0.0056236982
0,0.6881473
1,0.5692037
1,0.26215604
0,0.019052595
0,0.84181726
