真实标签,预测概率
0,0.406199
0,0.7046759
0,0.0002668202
0,0.4359845
0,0.3174317
0,0.38779542
0,0.33484125
0,0.47423956
0,0.17866737
0,0.9074887
0,0.016181946
0,0.015087366
0,0.29560333
0,0.39728445
0,0.0062420964
0,0.5401309
0,0.35483772
0,0.34328955
0,0.4599653
0,0.27132207
0,0.30304033
0,0.22004512
0,0.308279
0,0.052385688
1,0.38366297
1,0.69043505
0,0.311383
1,0.43658346
1,0.7293042
0,0.37034833
1,0.7396344
1,0.4017062
1,0.7423832
0,0.54072374
1,1.0
1,0.7268119
1,0.9515117
0,0.5106926
1,0.5405904
1,0.47022584
0,0.70909524
0,0.5807768
0,0.002015829
0,0.38052833
1,0.52099246
1,0.591357
0,0.017498434
1,1.0
1,1.0
0,0.022460908
1,0.52709466
1,0.38108888
1,0.9999999
1,0.9008732
0,0.10115641
0,0.20311102
0,0.4151168
1,0.06645343
1,0.72603726
1,0.78389466
1,1.0
0,0.71011376
0,0.5685869
0,0.7798415
1,0.4687348
0,0.69582707
1,0.8784133
1,0.8851855
1,1.0
1,0.32749525
0,0.08118692
1,0.8154784
1,0.5213227
1,0.51969194
0,0.5268674
0,0.5108063
1,0.4331835
1,0.47054598
0,0.4229555
1,0.4087353
1,0.7713981
0,0.009580672
0,0.015604556
1,0.7703694
1,0.22935015
1,0.5551035
0,0.4941804
1,0.6236681
1,0.66736853
1,0.6276789
0,0.0142014325
0,0.41983172
1,0.6067063
1,0.5130242
1,0.4485698
1,1.0
0,0.010651052
0,0.017077506
0,0.0034986138
1,0.58918697
1,0.9355907
1,0.9469585
1,0.63683593
1,0.659362
1,0.7809821
0,0.024149656
1,0.8204173
0,0.01354292
0,0.08805555
0,0.00079131126
0,0.3661461
0,0.06497675
1,0.7681205
0,0.021505505
0,0.5178524
1,0.62375605
1,0.9083704
0,0.42163858
1,0.49273527
0,0.021700442
0,0.009432018
0,0.00041761994
1,0.88758475
1,1.0
1,0.8950596
0,0.01801297
1,0.6712065
1,0.6227828
1,0.9739852
1,0.9999993
1,1.0
1,0.5371005
1,0.5899446
0,0.58535415
1,1.0
1,0.6853782
1,0.8391312
1,0.56213105
1,1.0
1,0.5287742
1,0.8508775
0,0.033085674
1,0.7303632
1,0.4518589
0,0.6577326
0,0.42538768
0,0.0040261447
1,0.84816766
1,0.49792382
0,0.024185598
0,0.5517118
1,0.8691186
0,0.6384598
1,1.0
1,0.63250303
0,0.24911848
0,0.38578892
0,0.39595854
0,0.63186824
0,0.22155467
0,0.22156024
1,0.3950071
0,0.32550645
0,0.8260504
0,0.40147805
1,0.9834747
0,0.0030949116
0,0.457163
1,0.49580377
1,0.40385872
0,0.5291289
0,0.6487563
0,0.72892857
1,0.9460683
1,0.79533327
1,0.7582565
1,0.79957837
0,0.66911477
0,0.9739755
1,0.3183034
0,0.16169623
0,0.39923558
1,0.9999992
1,0.42342955
1,0.9641473
0,0.2247032
1,0.49872217
1,0.9292382
1,0.75399625
0,0.44700778
0,0.010883182
0,0.45087528
1,0.72111166
1,0.9112495
0,0.0047394037
1,0.91123927
0,0.8246869
1,0.999992
1,1.0
0,0.20161143
1,0.6159755
0,0.0033814013
1,0.9975643
1,0.37777048
1,0.9909779
1,0.5350744
0,0.031597763
1,0.3198645
1,0.49780083
0,0.4940052
0,0.65572375
1,0.51794696
0,0.09942973
0,0.6825185
0,0.17158657
0,0.3760569
1,0.93159485
1,0.33759207
1,0.38151595
0,0.4762386
0,0.78185225
1,0.50940937
1,0.99653304
1,0.58873475
1,0.9622513
1,0.6824921
1,1.0
1,0.646486
1,0.39666292
0,0.6097758
0,0.0026481152
0,0.0037787855
0,0.0014911294
1,0.72628593
0,0.58147895
0,0.59933674
0,0.047057807
0,0.15204239
0,0.09087825
1,0.56578946
0,0.38870353
1,0.78469926
0,0.0057854056
0,0.008300364
0,0.00082725286
0,0.002866149
0,0.3516873
0,0.54944324
0,0.6845511
1,0.69480264
0,0.70170575
1,0.8882478
1,0.7170906
1,0.59867465
1,0.43967023
0,0.738315
0,0.0008493066
0,0.31986928
0,0.0077765286
0,0.35584563
0,0.57689166
1,1.0
1,0.5989185
0,0.24842015
1,0.9340768
0,0.108605295
0,0.4089698
1,0.9615523
1,0.50950646
1,0.38577318
0,0.6202284
0,0.5170754
1,0.8192417
0,0.38102058
0,0.15227774
1,0.7259582
0,0.48660222
0,0.1111598
0,0.001210779
1,0.89964795
1,0.6733523
0,0.007701546
1,0.5691089
1,0.99999994
1,0.76789355
1,0.7671565
0,0.0036981404
0,0.49306935
1,0.818346
1,0.82892346
1,0.8508637
1,0.79775435
1,0.62709266
1,0.7584828
0,0.5768725
0,0.023053885
0,0.47591475
0,0.9201395
1,0.786443
1,0.6404402
0,0.24301809
0,0.01508382
1,0.74633205
1,0.58772326
0,0.43883172
1,1.0
0,0.6998167
0,0.72815776
1,1.0
1,1.0
1,0.29621702
0,0.0006674528
1,0.42751724
1,0.6290641
1,0.0018900037
0,0.4559173
1,0.38457745
1,0.99989015
0,0.19337308
0,0.028921247
1,1.0
0,0.9109278
0,0.49916485
1,0.73403126
0,0.25993398
1,1.0
1,1.0
1,0.62437487
0,0.0024734437
0,0.4788522
1,1.0
0,0.0007452071
0,0.6344058
0,0.35675806
1,0.8812995
0,0.35438555
1,1.0
1,0.89390886
1,0.6683941
1,0.47164062
1,1.0
1,1.0
1,0.5839472
0,0.21328393
0,0.050551116
1,1.0
1,0.7019509
0,0.0012712479
0,0.3881291
1,0.5073617
1,0.5226677
0,0.034732074
0,0.48477495
1,0.53973705
0,0.488561
0,0.83231807
0,0.11771694
0,0.0014154613
1,0.9266455
1,0.53286177
0,0.44961017
0,0.0007016659
0,0.5121332
1,0.834952
0,0.33282167
0,0.55339664
1,0.56739104
0,0.47907153
1,0.6265962
0,0.44065922
0,0.19602129
0,0.30840454
1,0.51102847
1,0.5022102
0,0.44612804
1,0.80000067
0,0.5606209
0,0.9715682
0,0.42833424
1,0.5938411
0,0.0036354065
1,0.89021707
1,0.6471065
0,0.58955806
1,0.6617378
0,0.6354626
0,0.43712205
0,0.63371533
1,0.6437174
0,0.3881292
0,0.63058645
0,0.33270258
0,0.6023071
0,0.90903795
0,0.4616322
1,0.10010812
1,0.4803746
1,0.5758431
1,0.98274267
0,0.5649382
0,0.026943177
1,0.6306244
0,0.515402
0,0.06331992
1,0.6970408
1,0.968394
0,0.46003398
0,0.3592453
1,0.6131004
0,0.014507771
1,0.9469255
1,0.92825246
0,0.1627214
1,1.0
0,0.0024657547
0,0.62452006
0,0.16687077
0,0.67346805
0,0.0034742355
0,0.20153481
1,0.6964519
1,0.8221564
0,0.6452763
1,0.7589725
1,1.0
0,0.02946499
1,1.0
1,1.0
0,0.2568011
0,4.61936e-06
1,0.62046
1,0.21013385
0,0.5206754
1,0.47504112
0,0.5566976
1,0.8742031
0,0.022886574
0,0.6467991
0,0.48653457
1,0.035478234
0,0.2698161
1,0.98412293
1,0.84786487
1,0.4572438
0,0.39665753
0,0.34141612
1,0.36018926
0,0.67182654
1,0.69612
1,0.71182823
1,0.92970634
1,0.65585005
1,1.0
1,0.9626101
0,0.018532217
0,0.03851646
0,0.4804312
1,0.30645293
1,0.47924316
1,1.0
1,0.9422342
0,0.7432184
1,0.5590396
0,0.5755485
1,0.98895454
1,0.7353585
1,0.69059837
1,1.0
1,0.58871734
0,0.09492013
0,0.3331134
1,0.6530879
1,0.7932424
1,0.9693488
1,0.5002771
0,0.43397513
1,0.7163356
1,1.0
1,0.6118915
1,0.4936477
0,0.024012357
0,0.56221455
0,0.010502428
1,0.6303538
0,0.4888824
0,0.07043129
1,0.8200035
0,0.3047434
0,0.43739092
1,0.9999819
1,0.3503488
1,1.0
0,0.6937425
0,0.45436594
1,0.8012238
0,0.01877299
1,1.0
0,0.0049740374
1,1.0
1,0.77783924
1,1.0
1,0.99616575
0,0.12682244
1,0.9999989
0,0.46242255
1,0.5181601
0,0.5292782
0,0.43762505
0,0.6010016
0,0.49696454
1,0.72037435
0,0.00052052736
0,0.49338353
0,0.3592127
0,0.6078568
0,0.009999573
0,0.46264598
1,0.7300842
0,0.3157543
1,0.63150394
0,0.41728878
0,0.44550595
1,0.56342435
0,0.0018480718
1,1.0
0,0.47499824
0,0.5819453
0,0.30723786
0,0.58291936
0,0.22073391
1,0.71013916
0,0.7881731
0,0.70584065
0,0.50315726
0,0.07128912
1,0.5848687
0,0.43188107
0,0.3689082
1,0.36037248
1,1.0
0,0.027880818
0,0.057246834
0,0.77395105
1,0.4826515
1,0.44333327
0,0.6388534
0,0.44763234
0,0.07994032
0,0.52239084
1,0.76252866
1,0.6227919
0,0.0012429953
0,0.47614384
1,0.4358321
0,0.3759045
1,0.89458025
1,0.89624393
1,0.47731224
1,1.0
1,0.7842785
0,0.5785149
0,0.00015765429
0,0.004256785
1,0.59349626
0,0.047269613
0,0.43989933
1,0.9886955
0,0.011601388
1,0.751824
1,0.6028422
0,0.047578245
1,1.0
1,0.77107024
0,0.544094
0,0.52851146
0,0.2784596
1,0.48756057
1,0.73218787
1,0.8667712
1,1.0
0,0.59511554
1,0.88758504
1,0.6577546
0,0.05241117
1,0.9704004
1,0.55765456
0,0.42191365
0,0.21280038
0,0.10503429
1,0.98437697
1,0.10665563
0,0.4881487
0,0.38702807
1,0.6407714
0,0.5848283
1,0.42382574
1,0.99999994
1,1.0
0,0.03860414
0,0.00038263202
1,0.9997986
1,0.32853186
1,0.9819915
0,0.45729795
1,1.0
1,0.99999976
0,0.1762453
0,0.0005722642
1,0.5072323
1,0.83903545
1,0.40621597
0,0.4082306
1,0.5446905
0,0.0523026
0,0.6032193
1,0.8337438
0,0.56307137
1,0.26015162
0,0.5477616
0,0.52215576
1,0.8922255
0,0.0026163757
1,0.85597146
1,0.61248493
1,0.5839386
1,0.63265234
0,0.64296705
1,0.99999976
1,0.4545012
0,0.13398147
1,0.5530985
1,0.94880676
0,0.057950437
1,0.5316072
0,0.77380204
0,0.025152922
1,0.6715972
0,0.4714442
1,0.25992012
1,0.42582425
0,0.1642651
0,0.5188242
1,0.741614
0,0.12724134
1,0.63170403
1,0.972739
0,0.4429232
0,0.007307738
0,0.13265935
1,0.734066
0,0.019831926
1,1.0
