真实标签,预测概率
1,0.17794275
1,0.47352386
1,0.35619593
1,0.51779574
1,1.0
1,1.0
1,0.4845421
1,0.3374583
1,0.9210963
1,0.57427895
1,0.9918304
1,0.1821267
1,0.983909
1,1.0
1,0.79172313
1,0.45460424
1,0.9953775
1,0.70557785
1,0.5986438
1,1.0
1,0.32637024
1,0.5326756
1,0.5322472
1,0.4887513
1,0.37362558
1,1.0
1,0.328931
1,0.47616753
1,0.55973643
1,1.0
1,0.826537
1,0.6098073
1,1.0
1,0.23332322
1,0.42098415
1,1.0
1,0.69472295
1,0.5203262
1,0.8864032
1,0.92395616
1,1.0
1,1.0
1,0.79020876
1,0.98863375
1,0.30677396
1,0.4986562
1,1.0
1,0.4723284
1,0.44856542
1,1.0
1,0.76759696
1,0.98778653
1,0.36833197
1,0.5793929
1,0.9637839
1,0.31265235
1,0.3756416
1,1.0
1,0.6263678
1,0.45875782
1,0.464931
1,0.7349299
1,1.0
1,0.7025982
1,1.0
1,0.3250441
1,0.5932098
1,0.98296756
1,0.23041147
1,0.32872602
1,0.75678694
1,1.0
1,0.32176912
0,0.52310765
0,0.2604065
0,0.11480659
0,0.21371803
0,0.7436586
1,0.38720915
1,0.6585597
0,0.024212986
1,0.9837532
0,0.33446857
1,0.93653435
1,0.52915585
1,0.27746382
0,0.39245015
0,0.4490753
0,0.26137155
0,0.2422077
1,0.46275714
0,0.4283677
1,1.0
0,0.42033732
1,1.0
0,0.011020362
0,0.37468547
1,0.50344425
0,0.50763327
0,0.257082
0,0.44865477
1,0.24986523
0,0.37318504
1,0.7573814
1,1.0
0,0.6310913
0,0.21065131
0,0.079681486
0,0.17312148
0,0.30993682
1,0.42675287
1,1.0
1,0.23162162
0,0.38568974
0,0.11726308
0,0.5296343
1,0.559114
0,0.40639156
1,0.26422656
1,0.70674247
0,0.4066105
0,0.5419632
1,0.85143113
1,1.0
0,0.39668086
0,0.19035226
0,0.19490167
1,0.89164054
0,0.53592944
0,0.19803399
1,1.0
0,0.34806725
0,0.18709272
1,0.45592064
1,1.0
1,0.85246325
0,0.4001462
0,0.34944963
0,0.29140967
1,0.73162407
1,0.67879415
1,1.0
1,1.0
1,0.46161723
0,0.14996392
1,1.0
0,0.16588932
0,0.49562073
0,0.061691582
0,0.190635
0,0.42365086
1,1.0
0,0.16995743
1,0.44167823
0,0.62616014
0,0.35602212
0,0.69702536
0,0.3392721
1,0.4015367
0,0.21783206
0,0.27711824
0,0.364112
0,0.37425703
0,0.43558043
0,0.5070518
1,0.49127325
