真实标签,预测概率
1,0.76719964
1,0.99828565
1,0.49330235
1,0.47983152
1,0.7731609
1,0.4814396
1,0.74502116
1,0.57517546
1,0.45260513
1,1.0
1,1.0
1,0.8797693
1,1.0
1,0.4577151
1,0.99999833
1,0.32002342
1,0.45492053
1,1.0
1,1.0
1,1.0
1,0.49101374
1,0.6325381
1,0.4712009
1,1.0
1,0.45214513
1,0.46723276
1,1.0
1,0.18641856
1,0.70584106
1,0.52151924
1,0.732723
1,0.059883565
1,0.65337914
1,0.9984572
1,1.0
1,0.4353919
1,0.99916774
1,1.0
1,0.42493838
1,1.0
1,0.43575355
1,0.4178147
1,0.8993403
1,0.47440773
0,0.5621563
1,0.44975498
0,0.6391267
0,0.45723495
1,1.0
0,0.04987964
1,0.25754556
1,0.6208856
1,1.0
1,1.0
1,1.0
1,0.5964705
1,0.59609735
1,0.45178658
1,0.61871123
0,0.41351724
1,0.993454
0,0.43397403
0,0.28084224
1,0.2794857
1,0.5555754
0,0.16832557
0,0.17155045
1,0.8359703
1,1.0
1,0.7544139
1,0.4384106
1,1.0
1,0.4879393
0,0.13976014
1,0.41337222
0,0.4759598
1,0.3865408
1,0.44329524
0,0.34229898
0,0.4013422
1,0.77021194
1,0.4142692
1,1.0
0,0.4675581
1,0.45286778
0,0.48961276
0,0.50072104
0,0.46321726
1,1.0
1,0.9908177
1,1.0
0,0.4128402
1,0.45008492
1,1.0
1,0.36616302
0,0.62367606
0,0.4570652
1,1.0
0,0.42647538
1,0.514265
0,0.59585214
1,0.7209947
1,0.27459955
1,0.35381854
0,0.45845586
0,0.18440354
1,1.0
1,0.08914763
0,0.3259997
0,0.69345737
0,0.50711983
0,0.5117387
1,0.72698784
0,0.19117457
0,0.2884244
0,0.3121386
0,0.22968403
0,0.57016003
0,0.19869512
0,0.10881573
1,0.43870544
1,1.0
0,0.66389394
0,0.99937344
1,0.9975525
1,1.0
0,0.42714247
1,0.9999714
1,0.4743377
1,0.5409251
0,0.6144982
1,0.77942514
0,0.44184372
1,1.0
0,0.39097342
0,0.4245475
1,1.0
0,0.4173649
1,1.0
0,0.08599451
0,0.05134511
0,0.23699912
1,0.547086
1,0.45197767
1,0.9999975
1,0.4276795
1,0.42574802
1,0.4559399
