precision,recall
0.5481239804241436,1.0
0.5473856209150327,0.9970238095238095
0.5482815057283142,0.9970238095238095
0.5491803278688525,0.9970238095238095
0.5500821018062397,0.9970238095238095
0.5509868421052632,0.9970238095238095
0.5518945634266886,0.9970238095238095
0.5528052805280528,0.9970238095238095
0.5537190082644629,0.9970238095238095
0.554635761589404,0.9970238095238095
0.5555555555555556,0.9970238095238095
0.5564784053156147,0.9970238095238095
0.5574043261231281,0.9970238095238095
0.5583333333333333,0.9970238095238095
0.5592654424040067,0.9970238095238095
0.560200668896321,0.9970238095238095
0.5611390284757118,0.9970238095238095
0.5604026845637584,0.9940476190476191
0.561344537815126,0.9940476190476191
0.5622895622895623,0.9940476190476191
0.5632377740303541,0.9940476190476191
0.5641891891891891,0.9940476190476191
0.5651438240270727,0.9940476190476191
0.5661016949152542,0.9940476190476191
0.567062818336163,0.9940476190476191
0.5680272108843537,0.9940476190476191
0.5689948892674617,0.9940476190476191
0.5699658703071673,0.9940476190476191
0.5709401709401709,0.9940476190476191
0.571917808219178,0.9940476190476191
0.5728987993138936,0.9940476190476191
0.5738831615120275,0.9940476190476191
0.5748709122203098,0.9940476190476191
0.5758620689655173,0.9940476190476191
0.5768566493955095,0.9940476190476191
0.5778546712802768,0.9940476190476191
0.5788561525129983,0.9940476190476191
0.5798611111111112,0.9940476190476191
0.5808695652173913,0.9940476190476191
0.5818815331010453,0.9940476190476191
0.5828970331588132,0.9940476190476191
0.583916083916084,0.9940476190476191
0.5849387040280211,0.9940476190476191
0.5859649122807018,0.9940476190476191
0.5852372583479789,0.9910714285714286
0.5862676056338029,0.9910714285714286
0.5855379188712522,0.9880952380952381
0.5865724381625441,0.9880952380952381
0.5876106194690266,0.9880952380952381
0.5868794326241135,0.9851190476190477
0.5861456483126111,0.9821428571428571
0.5871886120996441,0.9821428571428571
0.5882352941176471,0.9821428571428571
0.5892857142857143,0.9821428571428571
0.590339892665474,0.9821428571428571
0.5913978494623656,0.9821428571428571
0.59245960502693,0.9821428571428571
0.5935251798561151,0.9821428571428571
0.5945945945945946,0.9821428571428571
0.5956678700361011,0.9821428571428571
0.596745027124774,0.9821428571428571
0.5978260869565217,0.9821428571428571
0.5989110707803993,0.9821428571428571
0.6,0.9821428571428571
0.6010928961748634,0.9821428571428571
0.6021897810218978,0.9821428571428571
0.603290676416819,0.9821428571428571
0.6043956043956044,0.9821428571428571
0.6055045871559633,0.9821428571428571
0.6066176470588235,0.9821428571428571
0.6077348066298343,0.9821428571428571
0.6088560885608856,0.9821428571428571
0.609981515711645,0.9821428571428571
0.6111111111111112,0.9821428571428571
0.6122448979591837,0.9821428571428571
0.6115241635687733,0.9791666666666666
0.6126629422718808,0.9791666666666666
0.6138059701492538,0.9791666666666666
0.6149532710280374,0.9791666666666666
0.6161048689138576,0.9791666666666666
0.6172607879924953,0.9791666666666666
0.618421052631579,0.9791666666666666
0.6177024482109228,0.9761904761904762
0.6188679245283019,0.9761904761904762
0.6181474480151229,0.9732142857142857
0.6193181818181818,0.9732142857142857
0.618595825426945,0.9702380952380952
0.6197718631178707,0.9702380952380952
0.6209523809523809,0.9702380952380952
0.6202290076335878,0.9672619047619048
0.621414913957935,0.9672619047619048
0.6206896551724138,0.9642857142857143
0.6218809980806143,0.9642857142857143
0.6230769230769231,0.9642857142857143
0.6242774566473989,0.9642857142857143
0.6235521235521235,0.9613095238095238
0.6247582205029013,0.9613095238095238
0.624031007751938,0.9583333333333334
0.625242718446602,0.9583333333333334
0.6264591439688716,0.9583333333333334
0.6276803118908382,0.9583333333333334
0.62890625,0.9583333333333334
0.6301369863013698,0.9583333333333334
0.6294117647058823,0.9553571428571429
0.630648330058939,0.9553571428571429
0.6318897637795275,0.9553571428571429
0.6331360946745562,0.9553571428571429
0.6343873517786561,0.9553571428571429
0.6356435643564357,0.9553571428571429
0.6369047619047619,0.9553571428571429
0.6361829025844931,0.9523809523809523
0.6374501992031872,0.9523809523809523
0.6387225548902196,0.9523809523809523
0.64,0.9523809523809523
0.6412825651302605,0.9523809523809523
0.6405622489959839,0.9494047619047619
0.641851106639839,0.9494047619047619
0.6431451612903226,0.9494047619047619
0.6444444444444445,0.9494047619047619
0.6437246963562753,0.9464285714285714
0.6430020283975659,0.9434523809523809
0.6443089430894309,0.9434523809523809
0.6456211812627292,0.9434523809523809
0.6448979591836734,0.9404761904761905
0.6462167689161554,0.9404761904761905
0.6475409836065574,0.9404761904761905
0.648870636550308,0.9404761904761905
0.6481481481481481,0.9375
0.6474226804123712,0.9345238095238095
0.6487603305785123,0.9345238095238095
0.6480331262939959,0.9315476190476191
0.6493775933609959,0.9315476190476191
0.6507276507276507,0.9315476190476191
0.6520833333333333,0.9315476190476191
0.6534446764091858,0.9315476190476191
0.6548117154811716,0.9315476190476191
0.6561844863731656,0.9315476190476191
0.6554621848739496,0.9285714285714286
0.6547368421052632,0.9255952380952381
0.6561181434599156,0.9255952380952381
0.6575052854122622,0.9255952380952381
0.6588983050847458,0.9255952380952381
0.6602972399150743,0.9255952380952381
0.6595744680851063,0.9226190476190477
0.6588486140724946,0.9196428571428571
0.6602564102564102,0.9196428571428571
0.6595289079229122,0.9166666666666666
0.6587982832618026,0.9136904761904762
0.6602150537634408,0.9136904761904762
0.6594827586206896,0.9107142857142857
0.6587473002159827,0.9077380952380952
0.6601731601731602,0.9077380952380952
0.6616052060737527,0.9077380952380952
0.6630434782608695,0.9077380952380952
0.6623093681917211,0.9047619047619048
0.6615720524017468,0.9017857142857143
0.6630196936542669,0.9017857142857143
0.6644736842105263,0.9017857142857143
0.6637362637362637,0.8988095238095238
0.6651982378854625,0.8988095238095238
0.6666666666666666,0.8988095238095238
0.668141592920354,0.8988095238095238
0.6696230598669624,0.8988095238095238
0.6711111111111111,0.8988095238095238
0.6726057906458798,0.8988095238095238
0.6741071428571429,0.8988095238095238
0.6756152125279642,0.8988095238095238
0.6771300448430493,0.8988095238095238
0.6764044943820224,0.8958333333333334
0.6756756756756757,0.8928571428571429
0.6772009029345373,0.8928571428571429
0.6787330316742082,0.8928571428571429
0.6780045351473923,0.8898809523809523
0.6795454545454546,0.8898809523809523
0.6810933940774487,0.8898809523809523
0.682648401826484,0.8898809523809523
0.6819221967963387,0.8869047619047619
0.6811926605504587,0.8839285714285714
0.6827586206896552,0.8839285714285714
0.6820276497695853,0.8809523809523809
0.6836027713625866,0.8809523809523809
0.6828703703703703,0.8779761904761905
0.6821345707656613,0.875
0.6837209302325581,0.875
0.6853146853146853,0.875
0.6845794392523364,0.8720238095238095
0.6838407494145199,0.8690476190476191
0.6854460093896714,0.8690476190476191
0.6847058823529412,0.8660714285714286
0.6863207547169812,0.8660714285714286
0.6879432624113475,0.8660714285714286
0.6895734597156398,0.8660714285714286
0.6888361045130641,0.8630952380952381
0.6880952380952381,0.8601190476190477
0.6873508353221957,0.8571428571428571
0.6889952153110048,0.8571428571428571
0.6906474820143885,0.8571428571428571
0.6923076923076923,0.8571428571428571
0.6939759036144578,0.8571428571428571
