真实标签,预测概率
1,0.75969195
1,0.9101533
1,0.45487678
1,0.41197258
1,0.61037505
1,0.43671918
1,0.5964339
1,0.5761126
1,0.38509268
1,1.0
1,1.0
1,0.78005266
1,1.0
1,0.3939579
1,0.9966004
1,0.24099764
1,0.41671047
1,1.0
1,1.0
1,1.0
1,0.45786718
1,0.52760494
1,0.394076
1,1.0
1,0.41300482
1,0.41301674
1,1.0
1,0.117423564
1,0.6887151
1,0.44165415
1,0.7083158
1,0.1152049
1,0.58469
1,0.93716145
1,1.0
1,0.35505307
1,0.9946116
1,1.0
1,0.36280382
1,1.0
1,0.41704282
1,0.3565991
1,0.710698
1,0.46094078
0,0.6055273
1,0.3950711
0,0.70625937
0,0.32740426
1,1.0
0,0.09843096
1,0.34245527
1,0.54472893
1,1.0
1,1.0
1,1.0
1,0.62284243
1,0.5311413
1,0.41526657
1,0.5398235
0,0.35436815
1,0.9738413
0,0.3478465
0,0.31571573
1,0.38696495
1,0.51484776
0,0.16586617
0,0.15123251
1,0.66236115
1,0.9993664
1,0.7470107
1,0.38576114
1,1.0
1,0.442981
0,0.18681428
1,0.38818622
0,0.43073624
1,0.3878679
1,0.4080645
0,0.35152638
0,0.29759598
1,0.7722048
1,0.4004445
1,1.0
0,0.43284148
1,0.4394751
0,0.43009508
0,0.5252279
0,0.4455773
1,1.0
1,0.91364074
1,1.0
0,0.32392004
1,0.40391302
1,1.0
1,0.28683895
0,0.34096605
0,0.40178886
1,1.0
0,0.34589267
1,0.4491079
0,0.5744993
1,0.70760655
1,0.19791138
1,0.29874173
0,0.38879722
0,0.123568416
1,1.0
1,0.11186302
0,0.33910626
0,0.55949545
0,0.47102338
0,0.4159834
1,0.7044188
0,0.33912933
0,0.25392962
0,0.35374317
0,0.22395205
0,0.38143116
0,0.24075603
0,0.09235278
1,0.4272457
1,1.0
0,0.5746861
0,0.956198
1,0.893517
1,1.0
0,0.35516125
1,0.99884903
1,0.43411717
1,0.4916482
0,0.5224414
1,0.73140943
0,0.37319642
1,1.0
0,0.35003924
0,0.386862
1,1.0
0,0.35291955
1,1.0
0,0.12816098
0,0.062033445
0,0.3029533
1,0.5210071
1,0.378316
1,0.99969673
1,0.35719275
1,0.3463953
1,0.38618433
1,0.52733254
0,0.29252422
1,0.63015753
0,0.37436765
1,0.452925
0,0.30151695
1,0.46425432
0,0.38055372
1,0.8873885
0,0.53973514
1,0.9356645
1,0.68420166
1,1.0
1,0.37725365
1,0.9656427
1,0.43297023
1,0.8043046
1,0.37315992
0,0.042504966
0,0.46569723
0,0.49941802
1,0.14570963
1,0.791819
0,0.21294832
1,0.21463606
1,0.40069765
1,0.435265
1,0.59466535
1,0.34505045
0,0.10323939
0,0.27089733
0,0.50204986
0,0.19774392
0,0.3553214
0,0.4459898
1,0.38764286
