真实标签,预测概率
1,0.15752393
1,0.3501665
1,0.37517866
1,0.41328555
1,1.0
1,1.0
1,0.42183572
1,0.3157562
1,0.98369825
1,0.49053952
1,0.99179083
1,0.2998485
1,0.9998153
1,1.0
1,0.81341976
1,0.36888683
1,0.9965433
1,0.60465246
1,0.52390784
1,1.0
1,0.2618624
1,0.41937324
1,0.40756983
1,0.22146773
1,0.39943475
1,1.0
1,0.44088265
1,0.35980737
1,0.40919948
1,1.0
1,0.37990987
1,0.53470147
1,1.0
1,0.3375111
1,0.30325097
1,1.0
1,0.7039116
1,0.40678
1,0.9385905
1,0.99291885
1,1.0
1,1.0
1,0.69190943
1,0.99200517
1,0.41123205
1,0.36410534
1,1.0
1,0.35116976
1,0.31060505
1,1.0
1,0.67169654
1,0.9937183
1,0.31803387
1,0.5387082
1,0.99635637
1,0.27265745
1,0.31599665
1,1.0
1,0.35876727
1,0.40081903
1,0.53640825
1,0.7469423
1,1.0
1,0.82045376
1,1.0
1,0.34840566
1,0.3943991
1,0.9992783
1,0.3767863
1,0.3527258
1,0.6097762
1,1.0
1,0.33784533
0,0.3964206
0,0.35474035
0,0.2820833
0,0.17219448
0,0.5708547
1,0.44404972
1,0.6608103
0,0.03792888
1,0.9960166
0,0.3673846
1,0.9845279
1,0.45664102
1,0.2484296
0,0.50454354
0,0.30530083
0,0.26046088
0,0.18426234
1,0.34233445
0,0.36302093
1,1.0
0,0.36612225
1,1.0
0,0.01813966
0,0.3533616
1,0.51330405
0,0.3610164
0,0.17809397
0,0.37677455
1,0.35210732
0,0.31718224
1,0.65967894
1,1.0
0,0.4690407
0,0.18988973
0,0.050545305
0,0.16215625
0,0.35844296
1,0.37001503
1,1.0
1,0.3291914
0,0.24259895
0,0.11225098
0,0.39271063
1,0.46467477
0,0.33714497
1,0.28386408
1,0.5501353
0,0.3094371
0,0.3440659
1,0.70243883
1,1.0
0,0.30794248
0,0.1943224
0,0.20614645
1,0.9981725
0,0.51335657
0,0.39092594
1,1.0
0,0.33126658
0,0.23592618
1,0.38465688
1,1.0
1,0.94042104
0,0.31340694
0,0.33561766
0,0.34104455
1,0.93741846
1,0.65177566
1,1.0
1,1.0
1,0.37438238
0,0.14385444
1,1.0
0,0.07069984
0,0.3211968
0,0.03459549
0,0.16229454
0,0.34808034
1,1.0
0,0.11204615
1,0.34126025
0,0.49309263
0,0.18588898
0,0.5739591
0,0.36086246
1,0.34474292
0,0.26022846
0,0.2747134
0,0.23812056
0,0.3085865
0,0.3520239
0,0.34738764
1,0.34173578
1,1.0
0,0.08088148
0,0.33570802
0,0.37970838
1,0.33909082
1,0.45340955
1,0.99659973
0,0.10378662
0,0.12563047
0,0.17011932
1,1.0
1,0.3160575
0,0.56422895
0,0.33797586
1,0.45405203
1,0.41348326
0,0.15404469
1,0.43390077
1,0.99775267
1,0.3389756
0,0.29396406
0,0.054688156
1,0.35082886
1,1.0
0,0.33819073
1,0.9983909
0,0.41264424
0,0.4258898
0,0.09526765
1,1.0
1,0.78160894
0,0.07916245
1,1.0
0,0.583212
1,1.0
0,0.19646925
1,1.0
1,1.0
1,0.97944856
1,0.9900006
1,0.9991869
1,0.29843742
1,0.9963404
0,0.40698743
1,0.32624677
0,0.30265474
0,0.25085735
1,1.0
1,0.32107216
1,0.4415035
0,0.3379084
1,0.38860136
1,0.3494506
1,0.34774935
0,0.37619266
1,1.0
0,0.0016070902
1,0.37139082
0,0.07243127
1,0.99711514
0,0.24652588
0,0.36702824
1,1.0
0,0.46293104
1,1.0
0,0.31791878
1,0.9988855
1,0.7846217
0,0.3019571
0,0.25848085
1,1.0
1,0.23083338
0,0.21224159
1,0.41342646
1,0.9822555
1,0.3209597
0,0.13310811
1,1.0
1,0.42400372
1,0.31159955
0,0.35102177
1,1.0
0,0.05230272
1,0.70619535
1,0.8728268
1,0.53734624
1,0.6022978
0,0.5972569
1,1.0
0,0.331299
0,0.3018929
1,0.50569946
1,0.35120398
1,0.4204923
0,0.13378209
0,0.31897706
0,1.0
0,0.28475708
1,0.38723958
1,0.93932086
1,0.9998456
0,0.35354638
0,0.50805134
1,0.36593792
0,0.51945335
1,0.80941296
1,0.3682922
0,0.325466
0,0.15660116
1,0.3866303
1,0.31569803
0,0.3069391
0,1.0
1,0.12792405
0,0.014154375
0,0.32762694
1,0.44467956
0,0.42067462
0,0.107164234
0,0.31977484
0,0.3606819
0,0.23026225
0,0.33852834
1,0.46247718
1,0.3314139
1,0.10970509
0,0.121958226
1,0.34544528
0,0.3410259
0,0.3225507
1,0.30152202
0,0.48276564
0,0.35066086
1,0.47549367
0,0.30324203
1,0.42491347
0,0.13187712
0,0.40426645
