真实标签,预测概率
0,0.3898228
1,0.97691166
0,0.41771573
1,1.0
0,0.34112328
0,0.3627873
0,0.23392114
0,0.40531993
1,0.31684333
0,0.42873698
0,0.11810124
0,0.12222302
0,0.36228663
1,0.35762542
1,0.34867907
0,0.2178995
1,1.0
1,0.37548083
1,1.0
1,1.0
1,0.99985147
1,0.9999999
0,0.35970154
1,0.537956
0,0.41249323
1,0.3894642
1,0.34720942
1,0.3499103
0,0.37630248
1,0.3258243
1,0.25136638
0,0.19197795
0,0.72883654
1,1.0
1,0.44608927
0,0.31298593
0,0.6128872
0,0.0061334074
0,0.32572624
1,0.9991683
0,0.2662633
1,0.36831146
1,0.29773498
1,1.0
0,0.33242387
0,0.32264322
1,0.37710226
1,0.9999133
1,0.32926062
0,0.4185586
1,1.0
0,0.22918764
0,0.11914903
1,0.99999976
1,1.0
0,0.45010373
0,0.37095386
1,0.9992196
1,0.40096435
1,0.99994695
0,0.39799565
0,0.1689378
1,0.6213963
1,0.2380003
1,0.39114058
0,0.25706586
0,0.22581014
0,0.35893887
0,0.32643396
1,0.40211537
0,0.21840936
0,0.41081646
0,0.15265164
0,0.35002238
0,0.11888844
0,0.3021391
0,0.3135582
0,0.41853178
0,0.2906965
0,0.17590973
0,0.30060655
0,0.39206046
1,0.38459817
1,1.0
0,0.18295252
0,0.27976754
0,0.3907608
0,0.36995906
1,1.0
0,0.8191328
0,0.12928912
0,0.32023877
0,0.19325066
0,0.16805595
1,1.0
0,0.28838205
0,0.49512345
0,0.22445467
0,0.3200221
1,0.90893495
0,0.21289581
1,0.99998873
0,0.343198
1,1.0
0,0.31311983
1,0.367994
0,0.117471755
1,0.99999726
0,0.21514603
1,0.17546165
1,0.32971156
1,1.0
1,0.5652987
0,0.013450265
0,0.30577004
0,0.08874628
1,0.4135386
0,0.19328919
0,0.3677991
1,0.3965336
1,0.2466915
0,0.30784744
0,0.18276608
0,0.43079567
0,0.12718213
1,0.31622857
1,1.0
0,0.21290484
0,0.30305856
1,1.0
0,0.25496107
1,0.44354656
0,0.25801784
0,0.3218377
1,0.9988798
1,0.9997444
1,0.99999946
1,0.4477462
1,0.29437637
0,0.42052925
0,0.37488693
1,1.0
1,0.34598735
1,0.37445176
1,0.7676697
0,0.05172953
1,0.25268066
0,0.3657949
0,0.17545706
0,0.5877738
0,0.37426358
0,0.33925748
0,0.12397662
0,0.30694807
0,0.40784842
1,0.21379843
0,0.42555028
0,0.30419135
0,0.40401924
1,0.39582002
1,0.18229848
1,0.3926674
1,1.0
0,0.082917064
1,0.45649558
0,0.19292209
0,0.20926318
1,0.3257923
1,0.34780195
1,0.5900537
1,0.39527276
0,0.32245874
0,0.2721655
1,1.0
1,0.43062782
0,0.35664946
0,0.33678
1,0.32784438
1,0.2699914
0,0.10259351
1,0.99952126
1,0.7334465
0,0.5512115
1,1.0
1,0.42425424
1,0.31597233
0,0.42069015
0,1.0
1,0.36971563
0,0.32956448
0,0.3486008
1,0.35121873
0,0.29368246
1,0.3950184
1,1.0
1,0.28071645
0,0.15867978
1,0.99761236
0,0.31848603
1,0.3895852
0,0.11965984
0,0.43931326
1,1.0
1,1.0
1,0.4981847
1,1.0
0,0.29378188
0,0.33989245
1,0.39138412
1,0.99987924
1,1.0
1,0.99957633
1,1.0
1,0.99968266
1,0.5432418
1,0.13597944
0,0.24568447
1,0.41880977
1,0.31270283
1,0.999874
0,0.517664
0,0.31756526
0,0.28669178
0,0.45264336
0,0.18047222
0,0.11060092
0,0.3760178
1,1.0
0,0.39291096
0,0.2941147
1,0.99549717
0,0.47886327
0,0.40081075
1,1.0
0,0.2768724
1,0.43984717
1,0.38643304
0,0.13309145
1,1.0
1,0.98707783
1,0.32984334
1,0.38369235
1,1.0
1,0.413617
0,0.32728052
0,0.0548881
1,0.9935889
0,0.32575345
0,0.87432915
1,0.39223596
1,1.0
1,0.13029575
1,1.0
0,0.1469371
1,0.3158279
1,0.9991082
1,0.34960088
1,0.40854552
1,0.953192
1,0.39262682
1,1.0
1,0.36210108
1,1.0
0,0.37520197
1,0.80808115
1,0.39984393
1,1.0
0,0.2716394
0,0.2910057
1,1.0
1,0.9780445
1,0.99998176
1,0.993649
1,0.948753
0,0.42194647
1,0.3049673
1,0.33794317
1,0.38901335
1,0.44336385
0,0.3493104
1,1.0
1,0.15868804
0,0.3453599
0,0.29349142
0,0.3875423
1,0.99101007
1,0.35083073
0,0.4382744
1,0.29404485
0,0.31508127
1,1.0
1,0.9999901
0,0.3891768
1,0.40804195
0,0.02280873
1,0.4191162
1,0.43314445
1,0.35274535
1,1.0
0,0.297435
1,0.9168
0,0.032957047
0,0.14302301
1,0.99955016
1,1.0
1,0.3063208
1,0.29461795
0,0.3858848
0,0.08007836
0,0.25493985
1,1.0
1,0.23645365
0,0.39359808
0,0.25196886
1,0.3815183
1,0.99931574
1,0.71441513
0,0.31022877
1,0.9999815
0,0.57102454
1,0.47770184
0,0.38391238
0,0.34465855
0,0.27851605
1,0.43402585
1,0.9999942
1,0.78238404
1,1.0
0,0.18020782
1,0.2669457
1,0.30585384
0,0.8449586
1,0.3997782
0,0.30978233
1,0.9992504
0,0.39591238
0,0.19181469
0,0.47548842
1,0.9999838
0,0.14927948
0,0.3500697
1,1.0
1,1.0
0,0.34132534
0,0.31918833
0,0.1612016
0,0.5731045
1,0.9462718
1,0.96386147
1,0.28663814
1,0.3097124
0,0.44094807
0,0.15681508
0,0.30082834
0,0.3886135
1,1.0
1,0.37024155
1,1.0
0,0.42038497
1,1.0
0,0.19858903
0,0.35867423
1,0.9963378
1,0.39199084
1,1.0
1,0.34265468
0,0.32210726
1,0.99993604
1,0.20164448
1,0.29529297
0,0.21278593
0,0.41180146
0,0.27611113
1,0.4217739
1,0.3442004
0,0.3504855
1,0.99894065
1,1.0
1,0.3703046
1,0.28051463
1,0.99975985
1,0.7098741
1,0.3694023
1,0.34499025
1,0.40446898
1,0.33852446
1,0.22440988
0,0.35594302
0,0.38006032
0,0.36348894
0,0.33021528
0,0.26975238
0,0.3698407
1,0.28807288
0,0.10157013
0,0.37781405
0,0.11686748
1,0.42242128
0,0.34136045
1,0.38236228
0,0.4560304
0,0.37656385
0,0.38235706
0,0.03457728
0,0.3634814
1,0.9996942
0,0.3878309
0,0.13805994
1,1.0
1,0.9999968
0,0.35742685
0,0.35749912
0,0.38814753
1,0.92109185
1,0.39322698
0,0.3435469
1,0.34097338
1,0.17247608
1,0.40047926
1,1.0
0,0.39355987
0,0.38434488
1,1.0
1,0.3182435
1,1.0
0,0.3165251
0,0.3327104
0,0.24484709
1,0.37042823
1,0.34440953
0,0.21300161
1,1.0
1,0.3278807
0,0.37468684
0,0.22816053
0,0.29150057
0,0.35010296
1,0.30518228
0,0.36444914
1,0.2469984
0,0.33032876
0,0.47287646
1,0.31776443
1,0.2847808
1,1.0
1,0.20972022
1,0.4947292
1,1.0
0,0.2327703
0,0.3307367
1,0.3191543
0,0.21796784
1,0.43060422
0,0.33392978
1,1.0
1,1.0
1,1.0
0,0.30630997
1,0.20451906
1,0.5321381
0,0.4567999
0,0.3213495
1,0.34590966
1,0.28524458
0,0.30387875
0,0.3174731
0,0.13536647
0,0.42916545
0,0.2397677
0,0.30565852
1,0.99985385
1,0.9987942
0,0.24453098
1,0.3185726
0,0.32333297
0,0.1137729
0,0.3761348
1,0.9999999
1,0.91865826
1,0.3708782
0,0.21018755
0,0.3330727
1,0.33288392
1,0.9926845
1,0.36674154
0,0.9950099
1,0.34888813
1,0.3896185
1,0.442586
1,0.38182032
0,0.32372642
1,0.9991069
0,0.3253371
0,0.40597638
1,0.9803592
1,0.9999996
0,0.017856449
0,0.35672194
0,0.32138324
1,0.99997216
0,0.34480584
