真实标签,预测概率
1,0.1973134
1,0.3565852
1,0.6084583
1,0.9795434
1,0.8019138
1,0.84921575
1,0.60173476
1,0.41839716
1,0.6874337
1,0.6963703
1,0.6685823
1,0.37310046
1,0.71774626
1,0.9391329
1,0.3624239
1,0.51826316
1,0.9402945
1,0.5454618
1,0.82617164
1,0.85811347
1,0.25218445
1,0.65459466
1,0.50656974
1,0.6350176
1,0.38435686
1,0.64571214
1,0.6700862
1,0.3758412
1,0.4402276
1,0.93409693
1,0.9824328
1,0.7924767
1,0.7877542
1,0.478786
1,0.37144893
1,0.52989227
1,0.7008793
1,0.49486277
1,0.6834583
1,0.60473716
1,0.82446796
1,0.9070768
1,0.7462365
1,0.80133665
1,0.6573286
1,0.7283122
1,0.70231664
1,0.6875357
1,0.266793
1,0.63591117
1,0.97525114
1,0.88406336
1,0.57900894
1,0.91296434
1,0.75260186
1,0.6540245
1,0.46443865
1,0.89211774
1,0.7190943
1,0.4702887
1,0.7486846
1,0.76199913
1,0.76739085
1,0.29149637
1,0.6373358
1,0.65144116
1,0.8151604
1,0.6924489
1,0.73933434
1,0.4566561
1,0.89873385
1,0.5517151
1,0.46228972
0,0.42602208
0,0.5546954
0,0.78066415
0,0.15282393
0,0.8006985
1,0.7436211
1,0.7823378
0,0.12594247
1,0.6639198
0,0.31033558
1,0.3389731
1,0.7309581
1,0.36128145
0,0.7939988
0,0.29674572
0,0.3519451
0,0.27533886
1,0.41312274
0,0.37701696
1,0.5976393
0,0.48808643
1,0.74072087
0,0.027328223
0,0.49150476
1,0.7469095
0,0.53255147
0,0.23860353
0,0.480411
1,0.50572044
0,0.33613366
1,0.5577307
1,0.99271774
0,0.6178456
0,0.2065947
0,0.093218446
0,0.342767
0,0.50439006
1,0.7434084
1,0.7893516
1,0.36420047
0,0.35831988
0,0.2301198
0,0.4344007
1,0.6864363
0,0.35921103
1,0.39639595
1,0.7614145
0,0.5833275
0,0.6509632
1,0.89662397
1,0.45320642
0,0.43061286
0,0.27837476
0,0.25698692
1,0.6208577
0,0.75076544
0,0.4712024
1,0.67604595
0,0.3884101
0,0.3659411
1,0.53662115
1,0.72335595
1,0.19814435
0,0.34158358
0,0.4173782
0,0.52585745
1,0.77760506
1,0.6938546
1,0.7608471
1,0.9979423
1,0.61997
0,0.20456928
1,0.7814573
0,0.15668043
0,0.45902613
0,0.04332149
0,0.20829448
0,0.40484768
1,0.6341224
0,0.20041442
1,0.4263933
0,0.86898494
0,0.2241961
0,0.74974847
0,0.4526032
1,0.73092794
0,0.33462852
0,0.2903108
0,0.44895408
0,0.3816489
0,0.44533065
0,0.40593615
1,0.38910896
1,0.48773974
0,0.052196264
0,0.44899732
0,0.43815055
1,0.6507123
1,0.65069866
1,0.39963
0,0.3039182
0,0.0939323
0,0.24677321
1,0.15184689
1,0.52677274
0,0.9959514
0,0.47536552
1,0.51996636
1,0.6658262
0,0.16027546
1,0.73444766
1,0.44155693
1,0.39703804
0,0.33256185
0,0.12396997
1,0.7465974
1,0.99864125
0,0.7187567
1,0.7927934
0,0.75089693
0,0.49098417
0,0.26212966
1,0.838408
1,0.79090893
0,0.0769113
1,0.971009
