真实标签,预测概率
1,0.50232655
1,0.53301597
1,0.45001346
1,0.47583988
1,0.26620978
1,0.3125819
1,0.723509
1,0.42342225
1,0.59119296
1,0.05814904
1,0.71966034
1,0.7083392
1,0.63456565
1,0.4726834
1,0.35647643
1,0.42555794
1,0.64445263
1,0.5796746
1,0.73667413
1,0.14136496
1,0.6675187
1,0.4536212
1,0.9226409
1,0.6842231
1,0.40389863
1,0.17077985
1,0.55007
1,0.4728644
1,0.62534565
1,0.76108754
1,0.6384845
1,0.5715635
1,0.7450208
1,0.33364016
0,0.4615336
0,0.77215
0,0.012309074
1,0.47656915
0,0.47223812
1,0.48154038
0,0.2340914
1,0.52630615
1,0.51499367
0,0.39505178
1,0.96136606
0,0.4984967
1,0.62103647
1,0.45542347
1,0.54136556
0,0.04195738
0,0.0214594
0,0.8645578
1,0.29672456
1,0.49714142
0,0.39362434
0,0.55797297
1,0.42245033
1,0.6170667
0,0.47389838
1,0.55851537
1,0.49008173
1,0.4281888
1,0.74602103
0,0.5536605
0,0.42849353
0,0.49518496
0,0.4643709
0,0.12882394
0,0.33435178
1,0.50101256
1,0.6603327
0,0.32697573
1,0.6984681
0,0.1523557
1,0.3150503
0,0.14980787
0,0.5990986
1,0.49090388
1,0.60102075
1,0.47547033
0,0.2603385
0,0.57310086
1,0.30630666
0,0.43642873
0,0.3037644
0,0.36495668
1,0.7253952
1,0.43318012
1,0.43448168
1,0.68849725
0,0.5803314
0,0.5936625
1,0.72233117
0,0.68240833
0,0.14064342
1,0.5587566
0,0.1736277
0,0.39589766
0,0.51448154
1,0.47259536
1,0.59304357
1,0.713803
0,0.53593326
1,0.51872253
1,0.45630634
1,0.108872354
1,0.9377328
0,0.286332
0,0.5584691
0,0.71424115
1,0.47176003
1,0.40733394
0,0.30543467
0,0.6084181
0,0.40612692
0,0.46696845
1,0.6744211
0,0.7893474
0,0.50857073
1,0.2919154
0,0.9981659
0,0.10249913
1,0.45926028
0,0.45982355
0,0.5653634
0,0.5475954
0,0.48861822
1,0.40689933
1,0.5719875
1,0.35229582
1,0.37832364
1,0.5917702
0,0.47814146
1,0.49053258
1,0.6885358
1,0.7386186
1,0.65013206
1,0.44349405
0,0.4146166
1,0.45418835
0,0.6056844
0,0.44641942
0,0.181481
1,0.66536963
1,0.36137128
0,0.9018035
1,0.5723141
0,0.08254704
0,0.5260775
0,0.1965017
0,0.13494354
0,0.46444416
0,0.9209508
0,0.1573694
0,0.51273584
0,0.40885356
1,0.702573
0,0.18479702
0,0.44997707
0,0.24079156
0,0.5430499
0,0.49175444
0,0.46631232
0,0.64163035
1,0.43484458
0,0.4354687
1,0.51356727
1,0.45348734
0,0.093604624
0,0.56941664
1,0.5637692
0,0.21626338
1,0.6516301
1,0.68393636
0,0.07047662
0,0.4962702
0,0.06337273
0,0.61423707
0,0.58363163
0,0.55432796
0,0.52175164
0,0.59385484
0,0.50442964
1,0.5384892
0,0.29558486
0,0.48274812
1,0.48262805
0,0.47957665
0,0.53084457
0,0.4951989
1,0.5333806
0,0.605388
1,0.48077464
0,0.27812463
0,0.48251018
0,0.5044442
1,0.62203795
0,0.25637117
1,0.5131586
1,0.74785805
1,0.56473535
0,0.5914238
1,0.6625879
0,0.5339935
1,0.54400903
1,0.531989
1,0.84226924
0,0.18713376
0,0.37226325
0,0.40964445
0,0.44436732
0,0.1100204
1,0.41551137
0,0.5976678
0,0.54054934
1,0.26276535
1,0.4934378
0,0.50299746
0,0.588318
0,0.4148301
1,0.4463006
0,0.30300498
0,0.43871313
0,0.5942793
1,0.45256048
1,0.4405466
0,0.48046222
1,0.36717874
1,0.9485994
1,0.5284178
0,0.47169745
0,0.048968315
1,0.7423582
1,0.37848413
0,0.40795782
0,0.47316337
0,0.49134958
0,0.20770398
0,0.43202162
1,0.68029654
1,0.5232463
0,0.08488351
1,0.55719984
1,0.18345228
1,0.9451643
1,0.4707598
1,0.5986681
0,0.04588914
1,0.49152887
0,0.56969607
0,0.4289012
1,0.40256032
0,0.43145376
1,0.5263612
0,0.5449709
1,0.5419516
1,0.6523924
0,0.36587882
1,0.6206199
0,0.46690503
0,0.2084127
1,0.43941537
1,0.32879508
0,0.46072668
0,0.7328904
1,0.8926542
0,0.5093151
1,0.38175732
0,0.39286017
0,0.47122437
1,0.66106856
1,0.7407883
1,0.3761145
1,0.9971334
1,0.5655936
1,0.54333353
1,0.43793902
1,0.63378626
1,0.6541656
0,0.38468435
1,0.83097315
0,0.67030853
1,0.5972684
0,0.42311049
1,0.4929508
1,0.44655722
1,0.46371213
0,0.5557553
1,0.55561835
0,0.44922584
0,0.5240684
1,0.6217837
1,0.60670197
0,0.36052305
1,0.5529759
0,0.6960555
1,0.5596992
0,0.41305244
1,0.5798273
1,0.7307936
1,0.16950116
1,0.4295126
1,0.9562175
1,0.5534578
1,0.6273574
0,0.56183475
0,0.41769138
1,0.30025262
0,0.77909625
1,0.4535197
1,0.736745
0,0.35590762
0,0.08795899
0,0.09786382
0,0.4542929
1,0.08901253
0,0.2529684
0,0.46691796
1,0.62867546
0,0.7202772
1,0.7994423
0,0.36284894
0,0.6282094
